WELL_ID,WELL_NAME,WELL_TYPE,HOST_WELL_ID,STATUS,NORTHING,EASTING,SORT_NAME
A5852,299-E13-4,GROUNDWATER WELL,,IN-USE,134393.884,573575.799,1-0299-E0013A-A0004A
A6510,299-E25-71,VADOSE WELL,,IN-USE,136060.591,575347.283,1-0299-E0025A-A0071A
A6615,299-E25-211,UNCLASSIFIED,,DECOMMISSIONED-V,136005.473,576176.865,1-0299-E0025A-A0211A
A6621,299-E25-217,UNCLASSIFIED,,DECOMMISSIONED-V,135780.428,575732.372,1-0299-E0025A-A0217A
A6651,299-E26-58,VADOSE WELL,,DECOMMISSIONED-V,136353.58,575743.201,1-0299-E0026A-A0058A
A6564,299-E25-146,VADOSE WELL,,DECOMMISSIONED-V,135860.446,575458.039,1-0299-E0025A-A0146A
A6566,299-E25-148,BORING,,DECOMMISSIONED-V,136037.125,575333.092,1-0299-E0025A-A0148A
A6575,299-E25-159,BORING,,DECOMMISSIONED-V,135832.653,575569.78,1-0299-E0025A-A0159A
A6587,299-E25-172,BORING,,DECOMMISSIONED-V,136036.509,575330.656,1-0299-E0025A-A0172A
A6522,299-E25-83,VADOSE WELL,,IN-USE,136041.844,575368.477,1-0299-E0025A-A0083A
A6032,299-E25-22,GROUNDWATER WELL,,IN-USE,135609.375,575998.483,1-0299-E0025A-A0022A
A6045,299-E25-56,VADOSE WELL,,IN-USE,136066.767,575337.652,1-0299-E0025A-A0056A
A6712,299-E27-87,VADOSE WELL,,IN-USE,136562.328,575124.359,1-0299-E0027A-A0087A
A6740,299-E27-120,VADOSE WELL,,IN-USE,136519,575029.7,1-0299-E0027A-A0120A
A6766,299-E27-137,VADOSE WELL,,DECOMMISSIONED-V,136636.57,574471.596,1-0299-E0027A-A0137A
A6768,299-E27-139,VADOSE WELL,,DECOMMISSIONED-V,136983.383,574254.268,1-0299-E0027A-A0139A
A6725,299-E27-100,VADOSE WELL,,IN-USE,136603.296,575154.404,1-0299-E0027A-A0100A
A6692,299-E27-67,VADOSE WELL,,IN-USE,136536.738,575149.316,1-0299-E0027A-A0067A
A6667,299-E26-74,VADOSE WELL,,DECOMMISSIONED-V,136366.096,575690.872,1-0299-E0026A-A0074A
A6669,299-E26-76,VADOSE WELL,,DECOMMISSIONED-V,136377.753,575652.137,1-0299-E0026A-A0076A
A6794,299-E28-16,GROUNDWATER WELL,,DECOMMISSIONED-V,136562.635,573136.748,1-0299-E0028A-A0016A
A6804,299-E28-53,VADOSE WELL,,DECOMMISSIONED-V,136814.293,573855.227,1-0299-E0028A-A0053A
A6814,299-E28-63,VADOSE WELL,,DECOMMISSIONED-V,136581.657,573127.613,1-0299-E0028A-A0063A
A6592,299-E25-182,VADOSE WELL,,IN-USE,136189.154,575352.284,1-0299-E0025A-A0182A
A6593,299-E25-183,VADOSE WELL,,IN-USE,136192.928,575357.647,1-0299-E0025A-A0183A
A6907,299-E33-99,VADOSE WELL,,IN-USE,137542.75,573554.223,1-0299-E0033A-A0099A
A6913,299-E33-105,VADOSE WELL,,IN-USE,137530.856,573645.691,1-0299-E0033A-A0105A
A6935,299-E33-127,VADOSE WELL,,IN-USE,137486.368,573569.408,1-0299-E0033A-A0127A
A6940,299-E33-132,VADOSE WELL,,IN-USE,137354.732,573679.193,1-0299-E0033A-A0132A
A6944,299-E33-136,VADOSE WELL,,IN-USE,137344.323,573667.959,1-0299-E0033A-A0136A
A6946,299-E33-138,VADOSE WELL,,IN-USE,137350.548,573698.364,1-0299-E0033A-A0138A
A6948,299-E33-140,VADOSE WELL,,DECOMMISSIONED-V,137320.39,573692.531,1-0299-E0033A-A0140A
A6949,299-E33-141,VADOSE WELL,,IN-USE,137362.742,573698.319,1-0299-E0033A-A0141A
A6828,299-E28-77,VADOSE WELL,,DECOMMISSIONED-V,136500.156,573646.086,1-0299-E0028A-A0077A
A6843,299-E28-92A,UNCLASSIFIED,,DECOMMISSIONED-V,136411.5,573661.4,1-0299-E0028A-A0092A
A6847,299-E29-1,VADOSE WELL,,DECOMMISSIONED-V,136278.77,572824.14,1-0299-E0029A-A0001A
A6850,299-E29-53,VADOSE WELL,,DECOMMISSIONED-V,136318.14,572835.62,1-0299-E0029A-A0053A
A6858,299-E33-25,GROUNDWATER WELL,,DECOMMISSIONED-V,137681.626,573365.231,1-0299-E0033A-A0025A
A6859,299-E33-51,VADOSE WELL,,IN-USE,137309.809,573891.107,1-0299-E0033A-A0051A
A6957,299-E33-149,VADOSE WELL,,IN-USE,137255.031,573816.011,1-0299-E0033A-A0149A
A6960,299-E33-152,VADOSE WELL,,IN-USE,137339.289,573587.394,1-0299-E0033A-A0152A
A6962,299-E33-154,VADOSE WELL,,IN-USE,137366.004,573574.042,1-0299-E0033A-A0154A
A6966,299-E33-158,VADOSE WELL,,IN-USE,137356.971,573638.019,1-0299-E0033A-A0158A
A6969,299-E33-161,VADOSE WELL,,IN-USE,137332.982,573629.496,1-0299-E0033A-A0161A
A6971,299-E33-163,VADOSE WELL,,IN-USE,137391.564,573629.351,1-0299-E0033A-A0163A
A6926,299-E33-118,VADOSE WELL,,IN-USE,137511.244,573603.755,1-0299-E0033A-A0118A
A6927,299-E33-119,VADOSE WELL,,IN-USE,137488.007,573603.805,1-0299-E0033A-A0119A
A6862,299-E33-54,VADOSE WELL,,IN-USE,137309.864,573821.772,1-0299-E0033A-A0054A
A7027,299-E33-220,VADOSE WELL,,IN-USE,137268.071,573886.86,1-0299-E0033A-A0220A
A8532,699-33-78,UNCLASSIFIED,,DECOMMISSIONED-V,133517.756,566125.95,1-0699-A0033-A0078A
A8536,699-34-19,GROUNDWATER WELL,,DECOMMISSIONED-V,133844.306,584076.022,1-0699-A0034-A0019A
A8546,699-35-3A,VADOSE WELL,,DECOMMISSIONED-V,134189.649,588961.221,1-0699-A0035-A0003A
A8554,699-35-27,GROUNDWATER WELL,,IN-USE,134066.434,581536.115,1-0699-A0035-A0027A
A8555,699-35-28,VADOSE WELL,,DECOMMISSIONED-V,134021.303,581285.709,1-0699-A0035-A0028A
A8556,699-35-57,GROUNDWATER WELL,,IN-USE,134106.712,572422.612,1-0699-A0035-A0057A
A8569,699-36-46Q,HOSTED PIEZOMETER,A8567,IN-USE,134528.719,575995.435,1-0699-A0036-A0046Q
A8583,699-37-83,VADOSE WELL,,DECOMMISSIONED-V,134742.796,564709.845,1-0699-A0037-A0083A
A8590,699-38-8A,VADOSE WELL,,DECOMMISSIONED-V,135238.712,587566.996,1-0699-A0038-A0008A
A8592,699-38-9,VADOSE WELL,,DECOMMISSIONED-V,135020.836,587292.596,1-0699-A0038-A0009A
A8594,699-38-15,GROUNDWATER WELL,,IN-USE,134951.289,585475.295,1-0699-A0038-A0015A
B2643,299-W15-33,GROUNDWATER WELL,,IN-USE,135966.08,566433.21,1-0299-W0015A-A0033A
B2752,299-W15-36,GROUNDWATER WELL,,IN-USE,135429.589,566773.903,1-0299-W0015A-A0036A
A8497,699-30-25B,VADOSE WELL,,DECOMMISSIONED-V,132578.019,582348.767,1-0699-A0030-A0025B
A8503,699-31-11,GROUNDWATER WELL,,IN-USE,133040.522,586434.434,1-0699-A0031-A0011A
A8507,699-31-53B,INDEPENDENT PIEZOMETER,,IN-USE,132975.114,573758.382,1-0699-A0031-A0053B
A8509,699-31-84A,UNCLASSIFIED,,DECOMMISSIONED-V,132999.147,564383.098,1-0699-A0031-A0084A
A8513,699-32-26,UNCLASSIFIED,,CANDIDATE FOR DECOMMISSIONING,133145.933,581891.21,1-0699-A0032-A0026A
A7007,299-E33-199,VADOSE WELL,,IN-USE,137328.845,573795.894,1-0299-E0033A-A0199A
A8018,299-W23-182,VADOSE WELL,,IN-USE,134516.321,566797.76,1-0299-W0023A-A0182A
A8020,299-W23-184,VADOSE WELL,,IN-USE,134516.335,566767.743,1-0299-W0023A-A0184A
A8025,299-W23-189,VADOSE WELL,,IN-USE,134495.937,566789.226,1-0299-W0023A-A0189A
A8726,699-46-4,GROUNDWATER WELL,,IN-USE,137434.137,588519.997,1-0699-A0046-A0004A
A8747,699-47-25,VADOSE WELL,,DECOMMISSIONED-V,137752.124,582124.063,1-0699-A0047-A0025A
A8748,699-47-35C,UNCLASSIFIED,,CANDIDATE FOR DECOMMISSIONING,137790.076,579305.282,1-0699-A0047-A0035C
A8751,699-47-46B,VADOSE WELL,,DECOMMISSIONED-V,137749.71,575806.34,1-0699-A0047-A0046B
A8753,699-47-80A,PIEZOMETER HOST,,IN-USE,137693.485,565562.032,1-0699-A0047-A0080A
A8756,699-47-80D,PIEZOMETER HOST,,IN-USE,137778.941,565494.169,1-0699-A0047-A0080D
A8781,699-49-10,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,138407.154,586963.226,1-0699-A0049-A0010A
A8782,699-49-12A,VADOSE WELL,,DECOMMISSIONED-V,138394.65,586149.211,1-0699-A0049-A0012A
A9564,299-W22-11P,HOSTED PIEZOMETER,A7836,DECOMMISSIONED-V,134262.593,566953.717,1-0299-W0022A-A0011P
A8789,699-49-21,UNCLASSIFIED,,DECOMMISSIONED-V,138558.767,583631.675,1-0699-A0049-A0021A
A8797,699-49-85A,VADOSE WELL,,DECOMMISSIONED-V,138526.787,563940.389,1-0699-A0049-A0085A
A8810,699-50-28A,GROUNDWATER WELL,,DECOMMISSIONED-V,138740.34,581243.663,1-0699-A0050-A0028A
A8820,699-51-7,VADOSE WELL,,DECOMMISSIONED-V,139061.5,587751.1,1-0699-A0051-A0007A
A8827,699-51-36D,GROUNDWATER WELL,,IN-USE,139018.82,578944.766,1-0699-A0051-A0036D
A8835,699-52-18C,VADOSE WELL,,DECOMMISSIONED-V,139299.938,584270.801,1-0699-A0052-A0018C
A8836,699-52-30,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,139262.85,580806.06,1-0699-A0052-A0030A
A8838,699-52-37B,VADOSE WELL,,DECOMMISSIONED-V,139292.93,578509.09,1-0699-A0052-A0037B
A9641,699-31-65O,HOSTED PIEZOMETER,A5124,DECOMMISSIONED-V,132774.906,569987.671,1-0699-A0031-A0065O
A7896,299-W23-60,VADOSE WELL,,IN-USE,134286.006,566819.987,1-0299-W0023A-A0060A
A7900,299-W23-64,VADOSE WELL,,IN-USE,134216.627,566791.262,1-0299-W0023A-A0064A
A8039,299-W23-203,VADOSE WELL,,IN-USE,134433.899,566760.604,1-0299-W0023A-A0203A
A8041,299-W23-205,VADOSE WELL,,IN-USE,134398.152,566825.275,1-0299-W0023A-A0205A
A8028,299-W23-192,VADOSE WELL,,IN-USE,134309.483,566830.745,1-0299-W0023A-A0192A
A8031,299-W23-195,VADOSE WELL,,IN-USE,134287.65,566784.135,1-0299-W0023A-A0195A
A8786,699-49-13C,VADOSE WELL,,DECOMMISSIONED-V,138356.868,586027.692,1-0699-A0049-A0013C
A9515,299-W19-35,GROUNDWATER WELL,,IN-USE,135015.156,567992.099,1-0299-W0019A-A0035A
A9522,699-39-84CU,HOSTED PIEZOMETER,A8610,IN-USE,135566.126,564337.745,1-0699-A0039-A0084CU
A7998,299-W23-162,VADOSE WELL,,IN-USE,134447.553,566822.671,1-0299-W0023A-A0162A
A8002,299-W23-166,VADOSE WELL,,IN-USE,134426.712,566770.365,1-0299-W0023A-A0166A
A8600,699-39-0,GROUNDWATER WELL,,IN-USE,135424.391,589874.103,1-0699-A0039-A0000A
A8627,699-40-12A,UNCLASSIFIED,,DECOMMISSIONED-V,135582.029,585991.02,1-0699-A0040-A0012A
A8628,699-40-12B,VADOSE WELL,,DECOMMISSIONED-V,135641.273,586323.415,1-0699-A0040-A0012B
A8651,699-41-20,VADOSE WELL,,DECOMMISSIONED-V,136153.337,583874.684,1-0699-A0041-A0020A
A8654,699-41-37,UNCLASSIFIED,,DRILLING CANCELLED,135947.3,578648.1,1-0699-A0041-A0037A
A8663,699-42-12B,GROUNDWATER WELL,,DECOMMISSIONED-V,136440.971,586332.148,1-0699-A0042-A0012B
A8009,299-W23-173,VADOSE WELL,,IN-USE,134414.243,566790.789,1-0299-W0023A-A0173A
A8017,299-W23-181,VADOSE WELL,,IN-USE,134489.49,566807.763,1-0299-W0023A-A0181A
A8674,699-42-E9B,GROUNDWATER WELL,,IN-USE,136265.152,592466.46,1-0699-A0042-E0009B
A8683,699-43-41B,VADOSE WELL,,DECOMMISSIONED-V,136626.75,577531.673,1-0699-A0043-A0041B
A8690,699-43-42D,PIEZOMETER HOST,,DECOMMISSIONED-V,136635.072,577172.828,1-0699-A0043-A0042D
A8698,699-43-84,GROUNDWATER WELL,,CANDIDATE FOR DECOMMISSIONING,136656.217,564184.494,1-0699-A0043-A0084A
A8707,699-44-28,VADOSE WELL,,DECOMMISSIONED-V,136864.273,581330.554,1-0699-A0044-A0028A
A9796,299-W19-94,UNCLASSIFIED,,DECOMMISSIONED-V,134706.8,567614.16,1-0299-W0019A-A0094A
A7925,299-W23-89,VADOSE WELL,,IN-USE,134174.902,566789.869,1-0299-W0023A-A0089A
A7931,299-W23-95,VADOSE WELL,,IN-USE,134206.067,566790.03,1-0299-W0023A-A0095A
A7932,299-W23-96,VADOSE WELL,,IN-USE,134216.136,566812.282,1-0299-W0023A-A0096A
A9868,299-W19-99,UNCLASSIFIED,,DECOMMISSIONED-V,134863.035,567617.437,1-0299-W0019A-A0099A
A9681,699-37-82BQ,HOSTED PIEZOMETER,A8580,DECOMMISSIONED-V,134733.616,564904.599,1-0699-A0037-A0082BQ
A9700,699-43-42BQ,HOSTED PIEZOMETER,A8688,DECOMMISSIONED-V,136630.816,577158.678,1-0699-A0043-A0042BQ
A9701,699-43-42BR,HOSTED PIEZOMETER,A8688,DECOMMISSIONED-V,136630.816,577158.678,1-0699-A0043-A0042BR
A7905,299-W23-69,VADOSE WELL,,IN-USE,134160.111,566813.81,1-0299-W0023A-A0069A
A7911,299-W23-75,VADOSE WELL,,IN-USE,134233.987,566850.059,1-0299-W0023A-A0075A
A8051,299-W23-223,VADOSE WELL,,IN-USE,134284.052,566810.526,1-0299-W0023A-A0223A
A8054,299-W23-227,VADOSE WELL,,IN-USE,134277.936,566766.27,1-0299-W0023A-A0227A
A8060,299-W26-5,VADOSE WELL,,DECOMMISSIONED-V,133507.144,566363.027,1-0299-W0026A-A0005A
A8062,299-W27-1,GROUNDWATER WELL,,IN-USE,133750.345,567575.12,1-0299-W0027A-A0001A
A9706,699-43-42DR,HOSTED PIEZOMETER,A8690,DECOMMISSIONED-V,136635.072,577172.828,1-0699-A0043-A0042DR
A9709,699-43-42ER,HOSTED PIEZOMETER,A8691,DECOMMISSIONED-V,136562.198,577179.422,1-0699-A0043-A0042ER
A9716,699-43-42HQ,HOSTED PIEZOMETER,A8694,DECOMMISSIONED-V,136707.199,577153.187,1-0699-A0043-A0042HQ
B2460,299-W19-39,GROUNDWATER WELL,,IN-USE,134886.74,567901.739,1-0299-W0019A-A0039A
A9456,299-E13-20R,HOSTED PIEZOMETER,A5865,DECOMMISSIONED-V,134312.878,573609.776,1-0299-E0013A-A0020R
B2610,699-39-7J,VADOSE WELL,,DECOMMISSIONED-V,135488,587815.4,1-0699-A0039-A0007J
B2611,699-39-7K,VADOSE WELL,,DECOMMISSIONED-V,135495.6,587815.4,1-0699-A0039-A0007K
A7965,299-W23-129,VADOSE WELL,,IN-USE,134280.834,566806.486,1-0299-W0023A-A0129A
A9922,699-49-71E,UNCLASSIFIED,,DECOMMISSIONED-V,138223,568580,1-0699-A0049-A0071E
A9923,699-49-71F,UNCLASSIFIED,,DECOMMISSIONED-V,138223,568580,1-0699-A0049-A0071F
B2405,299-W11-35Q,HOSTED PIEZOMETER,A9924,DECOMMISSIONED-V,136846.795,567186.318,1-0299-W0011A-A0035Q
B2410,299-W15-30,GROUNDWATER WELL,,IN-USE,135748.936,566304.617,1-0299-W0015A-A0030A
A7827,299-W22-1,GROUNDWATER WELL,,DECOMMISSIONED-V,134268.11,566974.564,1-0299-W0022A-A0001A
A7830,299-W22-4,GROUNDWATER WELL,,DECOMMISSIONED-V,134254.217,567082.801,1-0299-W0022A-A0004A
A7170,299-W10-80,VADOSE WELL,,IN-USE,136636.284,566702.44,1-0299-W0010A-A0080A
A7183,299-W10-93,VADOSE WELL,,IN-USE,136445.102,566727.282,1-0299-W0010A-A0093A
A7528,299-W18-12,GROUNDWATER WELL,,CANDIDATE FOR DECOMMISSIONING,135308.001,566439.772,1-0299-W0018A-A0012A
A7588,299-W18-105,VADOSE WELL,,IN-USE,135028.367,566811.68,1-0299-W0018A-A0105A
A7852,299-W22-33,GROUNDWATER WELL,,DECOMMISSIONED-V,134168.017,567154.625,1-0299-W0022A-A0033A
A7857,299-W22-38,GROUNDWATER WELL,,DECOMMISSIONED-V,134647.796,567137.831,1-0299-W0022A-A0038A
A7186,299-W10-96,VADOSE WELL,,IN-USE,136399.881,566772.947,1-0299-W0010A-A0096A
A7867,299-W22-60,VADOSE WELL,,DECOMMISSIONED-V,134475.317,567604.496,1-0299-W0022A-A0060A
A7874,299-W22-67,VADOSE WELL,,DECOMMISSIONED-V,134251.535,566977.435,1-0299-W0022A-A0067A
A7877,299-W22-73,VADOSE WELL,,DECOMMISSIONED-V,134511.611,567597.668,1-0299-W0022A-A0073A
A7883,299-W23-9,GROUNDWATER WELL,,IN-USE,134274.625,566641.985,1-0299-W0023A-A0009A
A7541,299-W18-58,VADOSE WELL,,DECOMMISSIONED-V,135396.732,566532.425,1-0299-W0018A-A0058A
A7543,299-W18-60,VADOSE WELL,,DECOMMISSIONED-V,135476.905,566543.498,1-0299-W0018A-A0060A
A7545,299-W18-62,VADOSE WELL,,DECOMMISSIONED-V,135468.982,566543.518,1-0299-W0018A-A0062A
A7547,299-W18-64,VADOSE WELL,,DECOMMISSIONED-V,135461.363,566543.537,1-0299-W0018A-A0064A
A7865,299-W22-58,VADOSE WELL,,DECOMMISSIONED-V,133963.483,567495.831,1-0299-W0022A-A0058A
A7195,299-W10-105,VADOSE WELL,,IN-USE,136778.539,566837.515,1-0299-W0010A-A0105A
A7199,299-W10-109,VADOSE WELL,,IN-USE,136723.962,566766.88,1-0299-W0010A-A0109A
A7535,299-W18-52,VADOSE WELL,,IN-USE,135123.287,566799.854,1-0299-W0018A-A0052A
A7400,299-W15-101,VADOSE WELL,,DECOMMISSIONED-V,135619.526,566772.951,1-0299-W0015A-A0101A
A7403,299-W15-104,VADOSE WELL,,IN-USE,136207.931,566762.575,1-0299-W0015A-A0104A
A7407,299-W15-108,VADOSE WELL,,IN-USE,136228.356,566731.74,1-0299-W0015A-A0108A
A7510,299-W15-212,VADOSE WELL,,DECOMMISSIONED-V,136234.195,566545.765,1-0299-W0015A-A0212A
A7512,299-W15-214,VADOSE WELL,,DECOMMISSIONED-V,135652.679,566652.791,1-0299-W0015A-A0214A
A7516,299-W15-218,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,135661.168,566771.023,1-0299-W0015A-A0218A
A7230,299-W10-140,VADOSE WELL,,IN-USE,136660.376,566771.452,1-0299-W0010A-A0140A
A7233,299-W10-143,VADOSE WELL,,IN-USE,136689.492,566813.629,1-0299-W0010A-A0143A
A7408,299-W15-109,VADOSE WELL,,IN-USE,136214.364,566725.528,1-0299-W0015A-A0109A
A7626,299-W18-143,VADOSE WELL,,IN-USE,135117.62,566786.585,1-0299-W0018A-A0143A
A7635,299-W18-152,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,135458.88,566350.378,1-0299-W0018A-A0152A
A7422,299-W15-123,VADOSE WELL,,IN-USE,136283.618,566756.225,1-0299-W0015A-A0123A
A7652,299-W18-170,VADOSE WELL,,DECOMMISSIONED-V,135394.261,566547.122,1-0299-W0018A-A0170A
A7653,299-W18-171,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,135350.503,566546.525,1-0299-W0018A-A0171A
A7245,299-W10-161,VADOSE WELL,,IN-USE,136456.847,566734.258,1-0299-W0010A-A0161A
A7051,299-E33-244,VADOSE WELL,,IN-USE,137520.991,573648.44,1-0299-E0033A-A0244A
A7053,299-E33-246,VADOSE WELL,,IN-USE,137472.545,573645.724,1-0299-E0033A-A0246A
A7056,299-E33-249,VADOSE WELL,,IN-USE,137481.44,573623.268,1-0299-E0033A-A0249A
A7241,299-W10-151,VADOSE WELL,,IN-USE,136667.012,566823.598,1-0299-W0010A-A0151A
A7419,299-W15-120,VADOSE WELL,,IN-USE,136261.18,566737.86,1-0299-W0015A-A0120A
A7571,299-W18-88,VADOSE WELL,,DECOMMISSIONED-V,135438.239,566598.682,1-0299-W0018A-A0088A
A7616,299-W18-133,VADOSE WELL,,IN-USE,135078.598,566766.451,1-0299-W0018A-A0133A
A7223,299-W10-133,VADOSE WELL,,IN-USE,136688.785,566799.862,1-0299-W0010A-A0133A
A7586,299-W18-103,VADOSE WELL,,IN-USE,135012.7,566796.675,1-0299-W0018A-A0103A
A7621,299-W18-138,VADOSE WELL,,IN-USE,135092.854,566820.977,1-0299-W0018A-A0138A
A7036,299-E33-229,VADOSE WELL,,IN-USE,137365.187,573664.895,1-0299-E0033A-A0229A
A7294,299-W11-53,VADOSE WELL,,IN-USE,136673.485,566856.202,1-0299-W0011A-A0053A
A7451,299-W15-153,VADOSE WELL,,IN-USE,136165.305,566721.796,1-0299-W0015A-A0153A
A7687,299-W18-207,UNCLASSIFIED,,DECOMMISSIONED-V,135392.242,566685.725,1-0299-W0018A-A0207A
A7694,299-W18-214,UNCLASSIFIED,,DECOMMISSIONED-V,135187.259,566610.965,1-0299-W0018A-A0214A
A7699,299-W18-219,UNCLASSIFIED,,DECOMMISSIONED-V,135024.772,566588.502,1-0299-W0018A-A0219A
A7090,299-E33-294,UNCLASSIFIED,,DECOMMISSIONED-V,137532,573654,1-0299-E0033A-A0294A
A7091,299-E33-295,VADOSE WELL,,IN-USE,137528,573651,1-0299-E0033A-A0295A
A7714,299-W18-234,UNCLASSIFIED,,DECOMMISSIONED-V,135330.421,566702.027,1-0299-W0018A-A0234A
A7720,299-W18-240,UNCLASSIFIED,,DECOMMISSIONED-V,135434.16,566755.615,1-0299-W0018A-A0240A
A7723,299-W18-243,VADOSE WELL,,DECOMMISSIONED-V,135424.947,566361.398,1-0299-W0018A-A0243A
A7323,299-W11-81,VADOSE WELL,,DECOMMISSIONED-V,136801.847,567024.2,1-0299-W0011A-A0081A
A7324,299-W11-82,VADOSE WELL,,DECOMMISSIONED-V,136407.518,566933.853,1-0299-W0011A-A0082A
A7328,299-W14-2,GROUNDWATER WELL,,DECOMMISSIONED-V,136340.409,566932.32,1-0299-W0014A-A0002A
A7330,299-W14-4,VADOSE WELL,,DECOMMISSIONED-V,136348.792,566920.623,1-0299-W0014A-A0004A
A7301,299-W11-59,VADOSE WELL,,DECOMMISSIONED-V,136657.42,567211.014,1-0299-W0011A-A0059A
A7461,299-W15-163,VADOSE WELL,,IN-USE,136268.823,566792.928,1-0299-W0015A-A0163A
A7429,299-W15-130,VADOSE WELL,,IN-USE,136145.18,566721.833,1-0299-W0015A-A0130A
A7437,299-W15-138,VADOSE WELL,,IN-USE,136232.615,566804.583,1-0299-W0015A-A0138A
A7656,299-W18-174,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,135437.384,566558.208,1-0299-W0018A-A0174A
A7664,299-W18-182,VADOSE WELL,,DECOMMISSIONED-V,135433.65,566364.064,1-0299-W0018A-A0182A
A7263,299-W10-184,VADOSE WELL,,DECOMMISSIONED-V,137221.892,566588.834,1-0299-W0010A-A0184A
A7265,299-W10-186,VADOSE WELL,,DECOMMISSIONED-V,137287.314,566564.308,1-0299-W0010A-A0186A
A7270,299-W10-191,VADOSE WELL,,IN-USE,136733.585,566671.113,1-0299-W0010A-A0191A
A7439,299-W15-140,VADOSE WELL,,IN-USE,136207.489,566794.198,1-0299-W0015A-A0140A
A7442,299-W15-143,VADOSE WELL,,IN-USE,136145.624,566783.645,1-0299-W0015A-A0143A
A7679,299-W18-199,VADOSE WELL,,DECOMMISSIONED-V,135154.695,566629.329,1-0299-W0018A-A0199A
A7680,299-W18-200,VADOSE WELL,,DECOMMISSIONED-V,135340.801,566709.62,1-0299-W0018A-A0200A
A7683,299-W18-203,VADOSE WELL,,DECOMMISSIONED-V,135125.331,566584.602,1-0299-W0018A-A0203A
A7289,299-W11-30,GROUNDWATER WELL,,IN-USE,136858.86,567193.37,1-0299-W0011A-A0030A
