NAME,VAL,TYPE,EVENT_WL,EVENT_CHEM,COLLECTION_PURPOSE,CP_note,XCOORDS,YCOORDS,ZCOORDS,GW_AREA_OF_INTEREST,ELE_m_df4,Easting,Northing,ELE_m_new,Concentration,Type,Elev_flag,Unnamed: 7,ELE_m,Nearby_Wells,index_right,ID,I,J,HSU,NAME_norm,Final_Assignment
299-W11-103,5.66,CHARACTERIZATION,na,2020-11-04 10:30:00,C,,568040.73,136482.53,223.35,200-ZP,94.13899999999998,,,,,,Calc,,94.13899999999998,['299-W11-106'],1498.0,1499.0,26.0,24.0,4_rwia,299-W11-103,NAN
299-W11-103,2.83,CHARACTERIZATION,na,2020-11-09 11:41:00,C,,568040.73,136482.53,223.35,200-ZP,87.9,,,,,,Calc,,87.9,['299-W11-106'],1498.0,1499.0,26.0,24.0,4_rwia,299-W11-103,NAN
299-W11-103,4.39,CHARACTERIZATION,na,2020-11-10 11:00:00,C,,568040.73,136482.53,223.35,200-ZP,81.83699999999999,,,,,,Calc,,81.83699999999999,['299-W11-106'],1498.0,1499.0,26.0,24.0,4_rwia,299-W11-103,NAN
299-W11-103,2.51,CHARACTERIZATION,na,2021-03-16 13:38:00,C,,568040.73,136482.53,223.35,200-ZP,67.59100000000001,,,,,,Calc,,67.59100000000001,['299-W11-106'],1498.0,1499.0,26.0,24.0,0_bslt,299-W11-103,NAN
299-W11-104,2.58,CHARACTERIZATION,na,2020-09-01 12:51:00,C,,567577.67,136581.38,219.5,200-ZP,121.117,,,,,,Calc,,121.117,['299-W11-107'],1435.0,1436.0,25.0,20.0,5_rlm,299-W11-104,NAN
299-W11-104,7.78,CHARACTERIZATION,na,2020-09-08 09:10:00,C,,567577.67,136581.38,219.5,200-ZP,115.182,,,,,,Calc,,115.182,['299-W11-107'],1435.0,1436.0,25.0,20.0,5_rlm,299-W11-104,NAN
299-W11-104,29.6,CHARACTERIZATION,na,2020-09-09 08:20:00,C,,567577.67,136581.38,219.5,200-ZP,109.111,,,,,,Calc,,109.111,['299-W11-107'],1435.0,1436.0,25.0,20.0,5_rlm,299-W11-104,NAN
299-W11-104,36.68,CHARACTERIZATION,na,2020-09-10 09:24:00,C,,567577.67,136581.38,219.5,200-ZP,102.984,,,,,,Calc,,102.984,['299-W11-107'],1435.0,1436.0,25.0,20.0,4_rwia,299-W11-104,NAN
299-W11-104,22.52,CHARACTERIZATION,na,2020-09-17 10:15:00,C,,567577.67,136581.38,219.5,200-ZP,96.772,,,,,,Calc,,96.772,['299-W11-107'],1435.0,1436.0,25.0,20.0,4_rwia,299-W11-104,NAN
299-W11-104,2.5,CHARACTERIZATION,na,2020-09-21 13:13:00,C,,567577.67,136581.38,219.5,200-ZP,90.9,,,,,,Calc,,90.9,['299-W11-107'],1435.0,1436.0,25.0,20.0,4_rwia,299-W11-104,NAN
299-W11-104,2.5,CHARACTERIZATION,na,2020-09-22 11:40:00,C,,567577.67,136581.38,219.5,200-ZP,84.69,,,,,,Calc,,84.69,['299-W11-107'],1435.0,1436.0,25.0,20.0,4_rwia,299-W11-104,NAN
299-W11-104,19.22,CHARACTERIZATION,na,2020-09-23 14:03:00,C,,567577.67,136581.38,219.5,200-ZP,78.554,,,,,,Calc,,78.554,['299-W11-107'],1435.0,1436.0,25.0,20.0,4_rwia,299-W11-104,NAN
299-W11-104,2.5,CHARACTERIZATION,na,2020-09-28 14:00:00,C,,567577.67,136581.38,219.5,200-ZP,72.32400000000001,,,,,,Calc,,72.32400000000001,['299-W11-107'],1435.0,1436.0,25.0,20.0,0_bslt,299-W11-104,NAN
299-W11-104,2.5,CHARACTERIZATION,na,2020-10-01 08:45:00,C,,567577.67,136581.38,219.5,200-ZP,66.44200000000001,,,,,,Calc,,66.44200000000001,['299-W11-107'],1435.0,1436.0,25.0,20.0,0_bslt,299-W11-104,NAN
299-W11-104,2.5,CHARACTERIZATION,na,2020-10-05 14:57:00,C,,567577.67,136581.38,219.5,200-ZP,62.781000000000006,,,,,,Calc,,62.781000000000006,['299-W11-107'],1435.0,1436.0,25.0,20.0,0_bslt,299-W11-104,NAN
299-W11-106,6.77,CHARACTERIZATION,na,2023-09-18 08:03:00,C,,568036.76,136481.53,224.191,200-ZP,118.301,,,,,,Calc,,118.301,['299-W11-106'],1498.0,1499.0,26.0,24.0,5_rlm,299-W11-106,UU/MU
