row,col,FID,Shape,x,y,row_col_id,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score
91,33,4265,Point,564150,133750,10910033,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
91,34,4266,Point,564250,133750,10910034,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
91,35,4267,Point,564350,133750,10910035,3,2,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
91,36,4268,Point,564450,133750,10910036,3,2,2,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
91,37,4269,Point,564550,133750,10910037,3,2,2,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
91,38,4270,Point,564650,133750,10910038,3,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
91,39,4271,Point,564750,133750,10910039,3,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
91,40,4272,Point,564850,133750,10910040,3,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
91,41,4273,Point,564950,133750,10910041,2,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
91,42,4274,Point,565050,133750,10910042,2,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
91,43,4275,Point,565150,133750,10910043,2,1,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
91,44,4276,Point,565250,133750,10910044,1,1,3,2,4,2,4,3,2,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
91,45,4277,Point,565350,133750,10910045,1,1,3,2,4,2,4,3,1,2,0.0,0.0,0.0,0,0.0,0.0,1,2.0
91,46,4278,Point,565450,133750,10910046,1,1,3,2,4,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,2.0
91,47,4279,Point,565550,133750,10910047,1,1,3,2,4,2,4,3,3,4,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,48,4280,Point,565650,133750,10910048,1,1,3,3,4,2,4,3,4,4,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,49,4281,Point,565750,133750,10910049,1,1,2,3,4,3,4,3,4,4,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,50,4282,Point,565850,133750,10910050,0,1,1,3,4,3,4,3,4,3,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,51,4283,Point,565950,133750,10910051,0,1,1,3,4,4,0,3,4,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,52,4284,Point,566050,133750,10910052,0,2,1,3,4,4,0,3,4,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,53,4285,Point,566150,133750,10910053,0,2,1,3,4,4,0,4,4,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,54,4286,Point,566250,133750,10910054,0,3,0,3,4,4,0,4,4,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,55,4287,Point,566350,133750,10910055,0,3,0,3,4,4,0,4,4,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
91,56,4288,Point,566450,133750,10910056,0,4,0,4,4,4,0,4,4,1,0.0,0.0,0.0,0,1.0,0.0,1,2.0
91,57,4289,Point,566550,133750,10910057,0,4,0,4,4,4,0,0,4,1,0.0,0.0,0.0,0,1.75,0.0,1,3.0
91,58,4290,Point,566650,133750,10910058,0,4,0,4,4,4,0,0,4,1,0.0,0.0,0.0,0,2.5,0.0,1,3.0
91,59,4291,Point,566750,133750,10910059,0,4,0,4,2,4,0,0,4,3,0.0,0.0,0.0,0,2.5,0.0,1,3.0
91,60,4292,Point,566850,133750,10910060,0,4,0,4,0,2,0,0,4,4,0.0,0.0,0.0,0,2.5,0.0,1,3.0
91,61,4293,Point,566950,133750,10910061,0,3,0,4,0,0,0,0,3,3,0.0,0.0,0.0,0,2.5,0.0,1,3.0
91,62,4294,Point,567050,133750,10910062,0,2,0,4,0,0,0,0,2,1,0.0,0.0,0.0,0,2.5,0.0,1,3.0
91,63,4295,Point,567150,133750,10910063,1,2,0,4,0,0,0,0,2,0,0.0,0.0,0.0,0,2.5,0.0,1,3.0
91,64,4296,Point,567250,133750,10910064,2,1,0,4,0,0,0,0,2,0,0.0,0.0,1.0,0,2.5,0.0,2,3.0
91,65,4297,Point,567350,133750,10910065,2,1,0,4,0,0,0,4,1,0,0.0,0.0,1.0,0,2.5,0.0,3,3.0
91,66,4298,Point,567450,133750,10910066,3,2,0,3,0,0,0,4,0,0,0.0,0.0,1.0,0,2.5,0.0,3,3.0
91,67,4299,Point,567550,133750,10910067,3,2,0,3,0,0,0,4,0,0,0.0,0.0,1.0,0,2.5,0.0,3,3.0
91,68,4300,Point,567650,133750,10910068,3,3,1,3,0,0,0,4,0,0,0.0,0.0,1.0,0,2.5,0.0,3,3.0
91,69,4301,Point,567750,133750,10910069,3,3,1,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,3,2.0
91,70,4302,Point,567850,133750,10910070,3,3,1,3,0,0,0,3,0,0,1.0,0.0,0.0,0,2.5,0.0,2,1.0
91,71,4303,Point,567950,133750,10910071,3,3,1,3,0,0,4,3,0,0,1.0,0.0,0.0,0,2.5,0.0,2,1.0
91,72,4304,Point,568050,133750,10910072,3,4,1,2,0,0,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,1,1.0
91,73,4305,Point,568150,133750,10910073,3,4,1,2,0,1,4,3,0,0,0.0,0.0,0.0,0,1.5,0.0,1,1.0
91,74,4306,Point,568250,133750,10910074,3,4,2,1,0,1,4,3,3,1,0.0,0.0,0.0,0,1.5,0.0,1,1.0
91,75,4307,Point,568350,133750,10910075,3,4,2,1,1,2,4,3,3,1,0.0,0.0,0.0,0,0.75,0.0,1,1.0
91,76,4308,Point,568450,133750,10910076,3,4,2,1,1,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,77,4309,Point,568550,133750,10910077,3,4,2,0,1,2,4,3,3,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,78,4310,Point,568650,133750,10910078,3,4,2,0,1,2,4,3,3,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,79,4311,Point,568750,133750,10910079,3,3,2,0,0,1,4,3,3,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,80,4312,Point,568850,133750,10910080,3,3,2,0,0,1,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,81,4313,Point,568950,133750,10910081,3,3,2,0,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,82,4314,Point,569050,133750,10910082,3,3,2,0,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,83,4315,Point,569150,133750,10910083,3,3,2,0,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,84,4316,Point,569250,133750,10910084,3,3,2,0,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,85,4317,Point,569350,133750,10910085,3,3,1,1,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,86,4318,Point,569450,133750,10910086,3,3,1,1,0,1,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,87,4319,Point,569550,133750,10910087,2,3,1,1,0,0,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,88,4320,Point,569650,133750,10910088,2,3,1,2,0,0,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,89,4321,Point,569750,133750,10910089,1,3,1,2,0,0,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,90,4322,Point,569850,133750,10910090,0,2,1,2,0,0,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
91,91,4323,Point,569950,133750,10910091,0,2,1,2,0,0,4,3,1,1,1.0,0.0,0.0,0,0.0,0.0,1,1.0
91,92,4324,Point,570050,133750,10910092,0,2,1,2,0,0,4,3,1,1,1.0,0.0,0.0,0,0.0,0.0,1,1.0
91,93,4325,Point,570150,133750,10910093,0,2,1,2,0,0,4,3,1,1,1.0,0.0,0.0,0,0.0,0.0,1,1.0
91,94,4326,Point,570250,133750,10910094,0,2,1,2,0,0,4,3,1,1,1.0,0.0,0.0,0,0.0,0.0,1,1.0
91,95,4327,Point,570350,133750,10910095,0,1,1,2,0,0,4,3,1,1,2.25,0.0,0.0,0,0.0,0.0,1,1.0
91,96,4328,Point,570450,133750,10910096,0,1,1,2,0,0,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,1,1.0
91,97,4329,Point,570550,133750,10910097,0,1,1,2,0,0,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
91,98,4330,Point,570650,133750,10910098,0,2,1,2,1,1,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
91,99,4331,Point,570750,133750,10910099,0,2,2,2,2,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
91,100,4332,Point,570850,133750,10910100,0,2,2,2,3,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
91,101,4333,Point,570950,133750,10910101,0,3,2,2,3,3,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
91,102,4334,Point,571050,133750,10910102,0,3,2,2,4,3,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,103,4335,Point,571150,133750,10910103,0,3,2,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,104,4336,Point,571250,133750,10910104,0,3,2,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,105,4337,Point,571350,133750,10910105,0,3,2,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,106,4338,Point,571450,133750,10910106,0,4,2,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,107,4339,Point,571550,133750,10910107,1,4,2,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,108,4340,Point,571650,133750,10910108,1,3,2,2,4,1,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,109,4341,Point,571750,133750,10910109,2,3,2,2,4,1,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,110,4342,Point,571850,133750,10910110,2,3,2,2,4,1,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,111,4343,Point,571950,133750,10910111,2,3,2,1,4,1,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,112,4344,Point,572050,133750,10910112,2,3,2,1,4,1,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
91,113,4345,Point,572150,133750,10910113,2,2,2,1,4,1,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,32,4346,Point,564050,133650,10920032,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
92,33,4347,Point,564150,133650,10920033,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
92,34,4348,Point,564250,133650,10920034,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
92,35,4349,Point,564350,133650,10920035,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
92,36,4350,Point,564450,133650,10920036,3,2,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
92,37,4351,Point,564550,133650,10920037,3,2,2,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
92,38,4352,Point,564650,133650,10920038,3,2,2,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
92,39,4353,Point,564750,133650,10920039,3,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
92,40,4354,Point,564850,133650,10920040,3,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
92,41,4355,Point,564950,133650,10920041,3,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
92,42,4356,Point,565050,133650,10920042,2,2,3,2,3,1,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
92,43,4357,Point,565150,133650,10920043,2,2,3,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
92,44,4358,Point,565250,133650,10920044,2,1,3,2,4,2,4,3,2,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
92,45,4359,Point,565350,133650,10920045,1,1,3,2,4,2,4,3,1,2,0.0,0.0,0.0,0,0.0,0.0,1,3.0
92,46,4360,Point,565450,133650,10920046,1,1,3,2,4,2,4,3,2,2,0.0,0.0,0.0,0,0.0,0.0,1,3.0
92,47,4361,Point,565550,133650,10920047,1,1,3,2,4,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,2.0
92,48,4362,Point,565650,133650,10920048,1,1,3,2,4,2,4,3,3,4,0.0,0.0,0.0,0,0.0,0.0,1,2.0
92,49,4363,Point,565750,133650,10920049,1,1,2,3,4,2,4,3,4,4,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,50,4364,Point,565850,133650,10920050,0,1,1,3,4,2,4,3,4,4,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,51,4365,Point,565950,133650,10920051,0,2,1,3,4,2,0,3,4,3,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,52,4366,Point,566050,133650,10920052,0,2,1,3,4,3,0,3,4,3,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,53,4367,Point,566150,133650,10920053,0,3,1,3,4,4,0,4,4,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,54,4368,Point,566250,133650,10920054,0,3,0,3,4,4,0,4,4,2,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,55,4369,Point,566350,133650,10920055,0,3,0,3,4,4,0,4,4,3,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,56,4370,Point,566450,133650,10920056,0,4,0,4,4,4,0,4,4,3,0.0,0.0,0.0,0,0.0,0.0,1,2.0
92,57,4371,Point,566550,133650,10920057,0,4,0,4,3,4,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,1,2.0
92,58,4372,Point,566650,133650,10920058,0,4,0,4,1,4,0,0,4,4,0.0,0.0,0.0,0,2.25,0.0,1,3.0
92,59,4373,Point,566750,133650,10920059,0,4,0,4,0,1,0,0,4,4,0.0,0.0,0.0,0,2.5,0.0,1,3.0
92,60,4374,Point,566850,133650,10920060,0,4,0,4,0,0,0,0,3,4,0.0,0.0,0.0,0,2.5,0.0,1,3.0
92,61,4375,Point,566950,133650,10920061,0,4,0,4,0,0,0,0,0,4,0.0,0.0,0.0,0,2.5,0.0,1,3.0
92,62,4376,Point,567050,133650,10920062,0,3,0,4,0,0,0,0,0,3,0.0,0.0,0.0,0,2.5,0.0,1,3.0
92,63,4377,Point,567150,133650,10920063,1,3,0,4,0,0,0,0,0,2,0.0,0.0,0.0,0,2.5,0.0,2,3.0
92,64,4378,Point,567250,133650,10920064,2,2,0,4,0,0,0,0,0,1,0.0,0.0,1.0,0,2.5,0.0,2,3.0
92,65,4379,Point,567350,133650,10920065,2,2,0,4,0,0,0,4,0,1,0.0,0.0,0.0,0,2.5,0.0,3,3.0
92,66,4380,Point,567450,133650,10920066,2,2,0,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,3,3.0
92,67,4381,Point,567550,133650,10920067,3,3,0,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,3,3.0
92,68,4382,Point,567650,133650,10920068,3,3,1,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,3,3.0
92,69,4383,Point,567750,133650,10920069,3,3,1,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,2,1.0
92,70,4384,Point,567850,133650,10920070,3,3,1,3,0,0,0,3,0,0,1.0,0.0,0.0,0,2.5,0.0,2,1.0
92,71,4385,Point,567950,133650,10920071,3,4,1,3,0,0,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,1,1.0
92,72,4386,Point,568050,133650,10920072,3,4,1,2,0,0,4,3,0,0,0.0,0.0,0.0,0,2.5,0.0,1,1.0
92,73,4387,Point,568150,133650,10920073,3,4,1,2,0,1,4,3,1,1,0.0,0.0,0.0,0,1.5,0.0,1,1.0
92,74,4388,Point,568250,133650,10920074,3,4,2,1,0,1,4,3,3,1,0.0,0.0,0.0,0,1.5,0.0,1,1.0
92,75,4389,Point,568350,133650,10920075,3,4,2,1,1,2,4,3,3,2,0.0,0.0,0.0,0,0.75,0.0,1,1.0
92,76,4390,Point,568450,133650,10920076,3,4,2,1,0,1,4,3,3,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,77,4391,Point,568550,133650,10920077,3,4,2,1,0,1,4,3,3,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,78,4392,Point,568650,133650,10920078,3,3,2,0,0,1,4,3,3,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,79,4393,Point,568750,133650,10920079,3,3,2,0,0,1,4,3,2,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,80,4394,Point,568850,133650,10920080,3,3,2,0,0,1,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,81,4395,Point,568950,133650,10920081,3,3,2,0,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,82,4396,Point,569050,133650,10920082,3,3,2,0,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,83,4397,Point,569150,133650,10920083,3,3,1,1,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,84,4398,Point,569250,133650,10920084,3,3,1,1,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,85,4399,Point,569350,133650,10920085,3,3,1,1,0,1,4,3,1,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,86,4400,Point,569450,133650,10920086,3,3,1,2,0,1,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,87,4401,Point,569550,133650,10920087,2,3,1,2,0,0,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,0.0
92,88,4402,Point,569650,133650,10920088,1,3,1,2,0,0,4,0,1,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,89,4403,Point,569750,133650,10920089,1,2,1,3,0,0,4,0,1,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,90,4404,Point,569850,133650,10920090,1,2,1,3,0,0,4,0,1,1,0.0,0.0,0.0,0,0.0,0.0,1,1.0
92,91,4405,Point,569950,133650,10920091,1,1,1,3,0,0,4,0,1,1,1.0,0.0,0.0,0,0.0,0.0,1,1.0
92,92,4406,Point,570050,133650,10920092,1,1,1,3,0,0,4,0,1,1,1.0,0.0,0.0,0,0.0,0.0,1,1.0
92,93,4407,Point,570150,133650,10920093,1,1,1,3,0,0,4,0,1,1,1.75,0.0,0.0,0,0.0,0.0,1,1.0
92,94,4408,Point,570250,133650,10920094,0,1,1,3,0,0,4,0,1,1,2.25,0.0,0.0,0,0.0,0.0,1,1.0
92,95,4409,Point,570350,133650,10920095,0,1,1,3,0,0,4,0,1,1,2.25,0.0,0.0,0,0.0,0.0,1,1.0
92,96,4410,Point,570450,133650,10920096,0,1,1,3,0,0,4,3,1,1,2.25,0.0,0.0,0,0.0,0.0,2,1.0
92,97,4411,Point,570550,133650,10920097,0,1,1,3,1,1,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
92,98,4412,Point,570650,133650,10920098,0,2,1,3,2,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
92,99,4413,Point,570750,133650,10920099,0,2,1,2,3,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
92,100,4414,Point,570850,133650,10920100,0,2,2,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,2,1.0
92,101,4415,Point,570950,133650,10920101,0,3,2,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,102,4416,Point,571050,133650,10920102,0,3,2,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,103,4417,Point,571150,133650,10920103,0,3,3,2,4,2,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,104,4418,Point,571250,133650,10920104,0,3,3,2,4,1,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,105,4419,Point,571350,133650,10920105,0,3,3,2,4,1,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,106,4420,Point,571450,133650,10920106,1,4,3,2,4,1,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,107,4421,Point,571550,133650,10920107,1,3,3,2,4,1,4,3,1,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,108,4422,Point,571650,133650,10920108,1,3,3,2,4,1,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,109,4423,Point,571750,133650,10920109,2,3,2,2,4,0,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,110,4424,Point,571850,133650,10920110,2,3,2,2,4,0,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,111,4425,Point,571950,133650,10920111,2,3,2,1,4,0,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,112,4426,Point,572050,133650,10920112,2,3,2,1,4,0,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
92,113,4427,Point,572150,133650,10920113,2,2,2,1,4,0,4,3,2,1,2.5,0.0,0.0,0,0.0,0.0,3,2.0
93,32,4428,Point,564050,133550,10930032,3,3,2,1,3,2,4,3,3,2,0.0,0.0,0.0,0,0.0,0.0,3,2.0
93,33,4429,Point,564150,133550,10930033,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
93,34,4430,Point,564250,133550,10930034,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
93,35,4431,Point,564350,133550,10930035,3,3,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
93,36,4432,Point,564450,133550,10930036,3,2,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
93,37,4433,Point,564550,133550,10930037,3,2,2,1,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
93,38,4434,Point,564650,133550,10930038,3,2,2,2,3,2,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,2.0
93,39,4435,Point,564750,133550,10930039,3,2,2,2,3,1,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
93,40,4436,Point,564850,133550,10930040,3,2,3,2,3,1,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
93,41,4437,Point,564950,133550,10930041,3,2,3,2,3,1,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
93,42,4438,Point,565050,133550,10930042,3,2,3,2,3,1,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,2,3.0
93,43,4439,Point,565150,133550,10930043,2,2,3,2,3,1,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
93,44,4440,Point,565250,133550,10930044,2,2,3,2,4,1,4,3,2,3,0.0,0.0,0.0,0,0.0,0.0,1,3.0
93,45,4441,Point,565350,133550,10930045,2,1,3,2,4,1,4,3,1,2,0.0,0.0,0.0,0,0.0,0.0,1,3.0
93,46,4442,Point,565450,133550,10930046,1,1,3,2,4,1,4,3,1,1,0.0,0.0,0.0,0,0.0,0.0,1,3.0
93,47,4443,Point,565550,133550,10930047,1,1,3,2,4,2,4,3,1,2,0.0,0.0,0.0,0,0.0,0.0,1,3.0
93,48,4444,Point,565650,133550,10930048,1,1,3,2,4,2,4,3,3,4,0.0,0.0,0.0,0,0.0,0.0,1,3.0
93,49,4445,Point,565750,133550,10930049,1,1,2,3,4,2,4,3,3,4,0.0,0.0,0.0,0,0.0,0.0,1,3.0
93,50,4446,Point,565850,133550,10930050,0,1,1,3,4,2,4,3,4,4,0.0,0.0,0.0,0,0.0,0.0,1,3.0
93,51,4447,Point,565950,133550,10930051,0,2,1,3,4,2,0,3,4,4,0.0,0.0,0.0,0,0.0,0.0,1,2.0
93,52,4448,Point,566050,133550,10930052,0,2,1,3,4,2,0,3,4,4,0.0,0.0,0.0,0,0.0,0.0,1,2.0
93,53,4449,Point,566150,133550,10930053,0,3,1,3,4,2,0,4,4,3,0.0,0.0,0.0,0,0.0,0.0,1,2.0
93,54,4450,Point,566250,133550,10930054,0,3,0,3,4,3,0,4,4,4,0.0,0.0,0.0,0,0.0,0.0,1,2.0
93,55,4451,Point,566350,133550,10930055,0,4,0,3,4,4,0,4,4,4,0.0,0.0,0.0,0,0.0,0.0,1,2.0
93,56,4452,Point,566450,133550,10930056,0,4,0,4,4,4,0,4,4,4,0.0,0.0,0.0,0,0.0,0.0,1,2.0
93,57,4453,Point,566550,133550,10930057,0,4,0,4,3,4,0,0,3,4,0.0,0.0,0.0,0,0.0,0.0,1,2.0
93,58,4454,Point,566650,133550,10930058,0,4,0,4,0,1,0,0,2,4,0.0,0.0,0.0,0,1.0,0.0,1,3.0
93,59,4455,Point,566750,133550,10930059,0,4,0,4,0,0,0,0,1,4,0.0,0.0,0.0,0,1.0,0.0,1,3.0
93,60,4456,Point,566850,133550,10930060,0,4,0,4,0,0,0,0,0,4,0.0,0.0,0.0,0,2.25,0.0,1,3.0
93,61,4457,Point,566950,133550,10930061,0,3,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0,2.25,0.0,1,3.0
93,62,4458,Point,567050,133550,10930062,0,3,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0,2.25,0.0,2,3.0
93,63,4459,Point,567150,133550,10930063,1,3,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0,2.5,0.0,2,3.0
93,64,4460,Point,567250,133550,10930064,1,2,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0,2.5,0.0,2,3.0
93,65,4461,Point,567350,133550,10930065,2,2,0,4,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,3,3.0
93,66,4462,Point,567450,133550,10930066,2,3,0,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,3,3.0
93,67,4463,Point,567550,133550,10930067,2,3,0,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,3,3.0
93,68,4464,Point,567650,133550,10930068,2,3,1,3,0,0,0,4,0,0,0.0,0.0,0.0,0,2.5,0.0,2,2.0
