,row,col,x,y,row_col_id,s_mw_uumu,s_ext_uumu,s_mw_lucr,s_ext_lucr,s_cr_cs,s_tec_cs,s_ctet_cs,NORTHING,EASTING
1222,53,106,571450.0,137550.0,10530106,0,0,0,0,0,0,0,137550.0,571450.0
1223,53,107,571550.0,137550.0,10530107,0,0,0,0,0,0,0,137550.0,571550.0
1224,53,108,571650.0,137550.0,10530108,1,0,1,0,0,0,0,137550.0,571650.0
1225,53,109,571750.0,137550.0,10530109,1,0,1,0,0,0,0,137550.0,571750.0
1226,53,110,571850.0,137550.0,10530110,2,0,2,0,0,0,0,137550.0,571850.0
1227,53,111,571950.0,137550.0,10530111,2,0,2,0,0,0,0,137550.0,571950.0
1228,53,112,572050.0,137550.0,10530112,3,0,3,0,0,0,0,137550.0,572050.0
1229,53,113,572150.0,137550.0,10530113,3,0,3,0,0,0,0,137550.0,572150.0
1230,54,32,564050.0,137450.0,10540032,4,0,4,0,0,0,0,137450.0,564050.0
1231,54,33,564150.0,137450.0,10540033,4,0,4,0,0,0,0,137450.0,564150.0
1232,54,34,564250.0,137450.0,10540034,4,0,4,0,0,0,0,137450.0,564250.0
1233,54,35,564350.0,137450.0,10540035,4,0,4,0,0,0,0,137450.0,564350.0
1234,54,36,564450.0,137450.0,10540036,4,0,4,0,0,0,0,137450.0,564450.0
1235,54,37,564550.0,137450.0,10540037,4,0,4,0,0,0,0,137450.0,564550.0
1236,54,38,564650.0,137450.0,10540038,4,0,4,0,0,0,0,137450.0,564650.0
1237,54,39,564750.0,137450.0,10540039,4,0,4,0,0,0,0,137450.0,564750.0
1238,54,40,564850.0,137450.0,10540040,4,0,3,0,0,0,0,137450.0,564850.0
1239,54,41,564950.0,137450.0,10540041,4,0,3,0,0,0,0,137450.0,564950.0
1240,54,42,565050.0,137450.0,10540042,3,0,2,0,0,0,0,137450.0,565050.0
1241,54,43,565150.0,137450.0,10540043,3,0,2,0,0,0,0,137450.0,565150.0
1242,54,44,565250.0,137450.0,10540044,2,0,1,0,0,0,0,137450.0,565250.0
1243,54,45,565350.0,137450.0,10540045,2,0,1,0,0,0,0,137450.0,565350.0
1244,54,46,565450.0,137450.0,10540046,1,0,1,0,0,0,0,137450.0,565450.0
1245,54,47,565550.0,137450.0,10540047,1,0,1,0,0,0,0,137450.0,565550.0
1246,54,48,565650.0,137450.0,10540048,1,0,1,0,0,0,0,137450.0,565650.0
1247,54,49,565750.0,137450.0,10540049,0,0,1,0,0,0,0,137450.0,565750.0
1248,54,50,565850.0,137450.0,10540050,1,0,1,0,0,0,0,137450.0,565850.0
1249,54,51,565950.0,137450.0,10540051,1,0,1,0,0,0,0,137450.0,565950.0
1250,54,52,566050.0,137450.0,10540052,0,0,1,0,0,0,0,137450.0,566050.0
1251,54,53,566150.0,137450.0,10540053,0,0,1,0,0,0,0,137450.0,566150.0
1252,54,54,566250.0,137450.0,10540054,1,0,0,0,0,0,0,137450.0,566250.0
1253,54,55,566350.0,137450.0,10540055,0,0,0,0,0,0,0,137450.0,566350.0
1254,54,56,566450.0,137450.0,10540056,0,0,1,0,0,0,0,137450.0,566450.0
1255,54,57,566550.0,137450.0,10540057,1,0,1,0,0,0,0,137450.0,566550.0
1256,54,58,566650.0,137450.0,10540058,1,0,2,0,0,0,0,137450.0,566650.0
1257,54,59,566750.0,137450.0,10540059,0,0,1,0,0,0,0,137450.0,566750.0
1258,54,60,566850.0,137450.0,10540060,0,0,1,0,0,0,0,137450.0,566850.0
1259,54,61,566950.0,137450.0,10540061,0,0,1,0,0,0,0,137450.0,566950.0
1260,54,62,567050.0,137450.0,10540062,1,0,0,0,0,0,0,137450.0,567050.0
1261,54,63,567150.0,137450.0,10540063,0,0,0,0,0,0,0,137450.0,567150.0
1262,54,64,567250.0,137450.0,10540064,1,0,1,0,0,0,0,137450.0,567250.0
1263,54,65,567350.0,137450.0,10540065,1,0,0,0,0,0,0,137450.0,567350.0
1264,54,66,567450.0,137450.0,10540066,1,0,1,0,0,0,0,137450.0,567450.0
1265,54,67,567550.0,137450.0,10540067,2,0,1,0,0,0,0,137450.0,567550.0
1266,54,68,567650.0,137450.0,10540068,2,0,0,0,0,0,0,137450.0,567650.0
1267,54,69,567750.0,137450.0,10540069,2,0,0,1,0,0,0,137450.0,567750.0
1268,54,70,567850.0,137450.0,10540070,1,0,0,2,0,0,0,137450.0,567850.0
1269,54,71,567950.0,137450.0,10540071,1,0,0,3,0,0,0,137450.0,567950.0
1270,54,72,568050.0,137450.0,10540072,1,0,1,3,0,0,0,137450.0,568050.0
1271,54,73,568150.0,137450.0,10540073,0,1,0,2,0,0,0,137450.0,568150.0
1272,54,74,568250.0,137450.0,10540074,0,2,0,1,0,0,0,137450.0,568250.0
1273,54,75,568350.0,137450.0,10540075,1,2,1,0,0,0,0,137450.0,568350.0
1274,54,76,568450.0,137450.0,10540076,1,2,1,0,0,0,0,137450.0,568450.0
1275,54,77,568550.0,137450.0,10540077,1,1,1,0,0,0,0,137450.0,568550.0
1276,54,78,568650.0,137450.0,10540078,1,0,1,0,0,0,0,137450.0,568650.0
1277,54,79,568750.0,137450.0,10540079,1,0,1,0,0,0,0,137450.0,568750.0
1278,54,80,568850.0,137450.0,10540080,1,0,1,0,0,0,0,137450.0,568850.0
1279,54,81,568950.0,137450.0,10540081,1,0,1,0,0,0,0,137450.0,568950.0
1280,54,82,569050.0,137450.0,10540082,2,0,1,0,0,0,0,137450.0,569050.0
1281,54,83,569150.0,137450.0,10540083,2,0,1,0,0,0,0,137450.0,569150.0
1282,54,84,569250.0,137450.0,10540084,2,0,1,0,0,0,0,137450.0,569250.0
1283,54,85,569350.0,137450.0,10540085,3,0,1,0,0,0,0,137450.0,569350.0
1284,54,86,569450.0,137450.0,10540086,3,0,1,0,0,0,0,137450.0,569450.0
1285,54,87,569550.0,137450.0,10540087,4,0,1,0,0,0,0,137450.0,569550.0
1286,54,88,569650.0,137450.0,10540088,4,0,1,0,0,0,0,137450.0,569650.0
1287,54,89,569750.0,137450.0,10540089,4,0,1,0,0,0,0,137450.0,569750.0
1288,54,90,569850.0,137450.0,10540090,3,0,0,0,0,0,0,137450.0,569850.0
1289,54,91,569950.0,137450.0,10540091,3,0,0,0,0,0,0,137450.0,569950.0
1290,54,92,570050.0,137450.0,10540092,3,0,0,0,0,0,0,137450.0,570050.0
1291,54,93,570150.0,137450.0,10540093,3,0,0,0,0,0,0,137450.0,570150.0
1292,54,94,570250.0,137450.0,10540094,2,0,1,0,0,0,0,137450.0,570250.0
1293,54,95,570350.0,137450.0,10540095,2,0,1,0,0,0,0,137450.0,570350.0
1294,54,96,570450.0,137450.0,10540096,2,0,2,0,0,0,0,137450.0,570450.0
1295,54,97,570550.0,137450.0,10540097,2,0,2,0,0,0,0,137450.0,570550.0
1296,54,98,570650.0,137450.0,10540098,3,0,3,0,0,0,0,137450.0,570650.0
1297,54,99,570750.0,137450.0,10540099,3,0,3,0,0,0,0,137450.0,570750.0
1298,54,100,570850.0,137450.0,10540100,2,0,2,0,0,0,0,137450.0,570850.0
1299,54,101,570950.0,137450.0,10540101,2,0,2,0,0,0,0,137450.0,570950.0
1300,54,102,571050.0,137450.0,10540102,1,0,1,0,0,0,0,137450.0,571050.0
1301,54,103,571150.0,137450.0,10540103,1,0,1,0,0,0,0,137450.0,571150.0
1302,54,104,571250.0,137450.0,10540104,0,0,0,0,0,0,0,137450.0,571250.0
1303,54,105,571350.0,137450.0,10540105,0,0,0,0,0,0,0,137450.0,571350.0
1304,54,106,571450.0,137450.0,10540106,0,0,0,0,0,0,0,137450.0,571450.0
1305,54,107,571550.0,137450.0,10540107,0,0,0,0,0,0,0,137450.0,571550.0
1306,54,108,571650.0,137450.0,10540108,1,0,1,0,0,0,0,137450.0,571650.0
1307,54,109,571750.0,137450.0,10540109,1,0,1,0,0,0,0,137450.0,571750.0
1308,54,110,571850.0,137450.0,10540110,2,0,2,0,0,0,0,137450.0,571850.0
1309,54,111,571950.0,137450.0,10540111,2,0,2,0,0,0,0,137450.0,571950.0
1310,54,112,572050.0,137450.0,10540112,3,0,3,0,0,0,0,137450.0,572050.0
1311,54,113,572150.0,137450.0,10540113,3,0,3,0,0,0,0,137450.0,572150.0
1312,55,32,564050.0,137350.0,10550032,4,0,4,0,0,0,0,137350.0,564050.0
1313,55,33,564150.0,137350.0,10550033,4,0,4,0,0,0,0,137350.0,564150.0
1314,55,34,564250.0,137350.0,10550034,4,0,4,0,0,0,0,137350.0,564250.0
1315,55,35,564350.0,137350.0,10550035,4,0,4,0,0,0,0,137350.0,564350.0
1316,55,36,564450.0,137350.0,10550036,4,0,4,0,0,0,0,137350.0,564450.0
1317,55,37,564550.0,137350.0,10550037,4,0,4,0,0,0,0,137350.0,564550.0
1318,55,38,564650.0,137350.0,10550038,4,0,4,0,0,0,0,137350.0,564650.0
1319,55,39,564750.0,137350.0,10550039,4,0,4,0,0,0,0,137350.0,564750.0
1320,55,40,564850.0,137350.0,10550040,4,0,3,0,0,0,0,137350.0,564850.0
1321,55,41,564950.0,137350.0,10550041,4,0,3,0,0,0,0,137350.0,564950.0
1322,55,42,565050.0,137350.0,10550042,3,0,3,0,0,0,0,137350.0,565050.0
1323,55,43,565150.0,137350.0,10550043,3,0,2,0,0,0,0,137350.0,565150.0
1324,55,44,565250.0,137350.0,10550044,2,0,2,0,0,0,0,137350.0,565250.0
1325,55,45,565350.0,137350.0,10550045,2,0,2,0,0,0,0,137350.0,565350.0
1326,55,46,565450.0,137350.0,10550046,2,0,1,0,0,0,0,137350.0,565450.0
1327,55,47,565550.0,137350.0,10550047,1,0,1,0,0,0,0,137350.0,565550.0
1328,55,48,565650.0,137350.0,10550048,1,0,1,0,0,0,0,137350.0,565650.0
1329,55,49,565750.0,137350.0,10550049,1,0,1,0,0,0,0,137350.0,565750.0
1330,55,50,565850.0,137350.0,10550050,1,0,2,0,0,0,0,137350.0,565850.0
1331,55,51,565950.0,137350.0,10550051,0,0,2,0,0,0,0,137350.0,565950.0
1332,55,52,566050.0,137350.0,10550052,0,0,1,0,0,0,0,137350.0,566050.0
1333,55,53,566150.0,137350.0,10550053,0,0,1,0,0,0,0,137350.0,566150.0
1334,55,54,566250.0,137350.0,10550054,0,0,1,0,0,0,0,137350.0,566250.0
1335,55,55,566350.0,137350.0,10550055,0,0,1,0,0,0,0,137350.0,566350.0
1336,55,56,566450.0,137350.0,10550056,0,0,1,0,0,0,0,137350.0,566450.0
1337,55,57,566550.0,137350.0,10550057,0,0,1,0,0,0,0,137350.0,566550.0
1338,55,58,566650.0,137350.0,10550058,1,0,2,0,0,0,0,137350.0,566650.0
1339,55,59,566750.0,137350.0,10550059,0,0,1,0,0,0,0,137350.0,566750.0
1340,55,60,566850.0,137350.0,10550060,0,0,1,0,0,0,0,137350.0,566850.0
1341,55,61,566950.0,137350.0,10550061,1,0,0,0,0,0,0,137350.0,566950.0
1342,55,62,567050.0,137350.0,10550062,1,0,0,0,0,0,0,137350.0,567050.0
1343,55,63,567150.0,137350.0,10550063,0,0,0,0,0,0,0,137350.0,567150.0
1344,55,64,567250.0,137350.0,10550064,1,0,0,0,0,0,0,137350.0,567250.0
1345,55,65,567350.0,137350.0,10550065,1,0,1,0,0,0,0,137350.0,567350.0
1346,55,66,567450.0,137350.0,10550066,1,0,1,0,0,0,0,137350.0,567450.0
1347,55,67,567550.0,137350.0,10550067,2,0,1,0,0,0,0,137350.0,567550.0
1348,55,68,567650.0,137350.0,10550068,2,0,0,0,0,0,0,137350.0,567650.0
1349,55,69,567750.0,137350.0,10550069,2,1,0,1,0,0,0,137350.0,567750.0
1350,55,70,567850.0,137350.0,10550070,2,1,0,2,0,0,0,137350.0,567850.0
1351,55,71,567950.0,137350.0,10550071,1,0,1,3,0,0,0,137350.0,567950.0
1352,55,72,568050.0,137350.0,10550072,1,1,1,3,0,0,0,137350.0,568050.0
1353,55,73,568150.0,137350.0,10550073,1,2,1,2,0,0,0,137350.0,568150.0
1354,55,74,568250.0,137350.0,10550074,1,3,1,1,0,0,0,137350.0,568250.0
1355,55,75,568350.0,137350.0,10550075,1,4,1,0,0,0,0,137350.0,568350.0
1356,55,76,568450.0,137350.0,10550076,1,2,1,0,0,0,0,137350.0,568450.0
1357,55,77,568550.0,137350.0,10550077,1,1,1,0,0,0,0,137350.0,568550.0
1358,55,78,568650.0,137350.0,10550078,0,0,1,0,0,0,0,137350.0,568650.0
1359,55,79,568750.0,137350.0,10550079,0,0,1,0,0,0,0,137350.0,568750.0
1360,55,80,568850.0,137350.0,10550080,1,0,0,0,0,0,0,137350.0,568850.0
1361,55,81,568950.0,137350.0,10550081,1,0,0,0,0,0,0,137350.0,568950.0
1362,55,82,569050.0,137350.0,10550082,1,0,0,0,0,0,0,137350.0,569050.0
1363,55,83,569150.0,137350.0,10550083,2,0,1,0,0,0,0,137350.0,569150.0
1364,55,84,569250.0,137350.0,10550084,2,0,1,0,0,0,0,137350.0,569250.0
1365,55,85,569350.0,137350.0,10550085,3,0,1,0,0,0,0,137350.0,569350.0
1366,55,86,569450.0,137350.0,10550086,3,0,1,0,0,0,0,137350.0,569450.0
1367,55,87,569550.0,137350.0,10550087,4,0,1,0,0,0,0,137350.0,569550.0
1368,55,88,569650.0,137350.0,10550088,4,0,1,0,0,0,0,137350.0,569650.0
1369,55,89,569750.0,137350.0,10550089,3,0,1,0,0,0,0,137350.0,569750.0
1370,55,90,569850.0,137350.0,10550090,3,0,0,0,0,0,0,137350.0,569850.0
1371,55,91,569950.0,137350.0,10550091,3,0,0,0,0,0,0,137350.0,569950.0
1372,55,92,570050.0,137350.0,10550092,2,0,0,0,0,0,0,137350.0,570050.0
1373,55,93,570150.0,137350.0,10550093,2,0,0,0,0,0,0,137350.0,570150.0
1374,55,94,570250.0,137350.0,10550094,2,0,1,0,0,0,0,137350.0,570250.0
1375,55,95,570350.0,137350.0,10550095,2,0,1,0,0,0,0,137350.0,570350.0
1376,55,96,570450.0,137350.0,10550096,2,0,2,0,0,0,0,137350.0,570450.0
1377,55,97,570550.0,137350.0,10550097,2,0,2,0,0,0,0,137350.0,570550.0
1378,55,98,570650.0,137350.0,10550098,2,0,3,0,0,0,0,137350.0,570650.0
1379,55,99,570750.0,137350.0,10550099,2,0,3,0,0,0,0,137350.0,570750.0
1380,55,100,570850.0,137350.0,10550100,2,0,3,0,0,0,0,137350.0,570850.0
1381,55,101,570950.0,137350.0,10550101,2,0,2,0,0,0,0,137350.0,570950.0
1382,55,102,571050.0,137350.0,10550102,1,0,2,0,0,0,0,137350.0,571050.0
1383,55,103,571150.0,137350.0,10550103,1,0,1,0,0,0,0,137350.0,571150.0
1384,55,104,571250.0,137350.0,10550104,1,0,1,0,0,0,0,137350.0,571250.0
1385,55,105,571350.0,137350.0,10550105,0,0,0,0,0,0,0,137350.0,571350.0
1386,55,106,571450.0,137350.0,10550106,0,0,0,0,0,0,0,137350.0,571450.0
1387,55,107,571550.0,137350.0,10550107,0,0,0,0,0,0,0,137350.0,571550.0
1388,55,108,571650.0,137350.0,10550108,1,0,1,0,0,0,0,137350.0,571650.0
1389,55,109,571750.0,137350.0,10550109,1,0,1,0,0,0,0,137350.0,571750.0
1390,55,110,571850.0,137350.0,10550110,2,0,2,0,0,0,0,137350.0,571850.0
1391,55,111,571950.0,137350.0,10550111,2,0,2,0,0,0,0,137350.0,571950.0
1392,55,112,572050.0,137350.0,10550112,3,0,3,0,0,0,0,137350.0,572050.0
1393,55,113,572150.0,137350.0,10550113,3,0,3,0,0,0,0,137350.0,572150.0
1394,56,32,564050.0,137250.0,10560032,4,0,4,0,0,0,0,137250.0,564050.0
1395,56,33,564150.0,137250.0,10560033,4,0,4,0,0,0,0,137250.0,564150.0
1396,56,34,564250.0,137250.0,10560034,4,0,4,0,0,0,0,137250.0,564250.0
1397,56,35,564350.0,137250.0,10560035,4,0,4,0,0,0,0,137250.0,564350.0
1398,56,36,564450.0,137250.0,10560036,4,0,4,0,0,0,0,137250.0,564450.0
1399,56,37,564550.0,137250.0,10560037,4,0,4,0,0,0,0,137250.0,564550.0
1400,56,38,564650.0,137250.0,10560038,4,0,4,0,0,0,0,137250.0,564650.0
1401,56,39,564750.0,137250.0,10560039,4,0,4,0,0,0,0,137250.0,564750.0
1402,56,40,564850.0,137250.0,10560040,4,0,4,0,0,0,0,137250.0,564850.0
1403,56,41,564950.0,137250.0,10560041,4,0,3,0,0,0,0,137250.0,564950.0
1404,56,42,565050.0,137250.0,10560042,3,0,3,0,0,0,0,137250.0,565050.0
1405,56,43,565150.0,137250.0,10560043,3,0,3,0,0,0,0,137250.0,565150.0
1406,56,44,565250.0,137250.0,10560044,3,0,2,0,0,0,0,137250.0,565250.0
1407,56,45,565350.0,137250.0,10560045,2,0,2,0,0,0,0,137250.0,565350.0
1408,56,46,565450.0,137250.0,10560046,2,0,2,0,0,0,0,137250.0,565450.0
1409,56,47,565550.0,137250.0,10560047,2,0,2,0,0,0,0,137250.0,565550.0
1410,56,48,565650.0,137250.0,10560048,1,0,2,0,0,0,0,137250.0,565650.0
1411,56,49,565750.0,137250.0,10560049,1,0,2,0,0,0,0,137250.0,565750.0
1412,56,50,565850.0,137250.0,10560050,1,0,2,0,0,0,0,137250.0,565850.0
1413,56,51,565950.0,137250.0,10560051,0,0,2,0,0,0,0,137250.0,565950.0
1414,56,52,566050.0,137250.0,10560052,0,0,2,0,0,0,0,137250.0,566050.0
1415,56,53,566150.0,137250.0,10560053,0,0,2,0,0,0,0,137250.0,566150.0
1416,56,54,566250.0,137250.0,10560054,0,0,1,0,0,0,0,137250.0,566250.0
1417,56,55,566350.0,137250.0,10560055,0,0,1,0,0,0,0,137250.0,566350.0
1418,56,56,566450.0,137250.0,10560056,0,0,2,0,0,0,0,137250.0,566450.0
1419,56,57,566550.0,137250.0,10560057,0,0,2,0,0,0,0,137250.0,566550.0
1420,56,58,566650.0,137250.0,10560058,0,0,2,0,0,0,0,137250.0,566650.0
1421,56,59,566750.0,137250.0,10560059,0,0,1,0,0,0,0,137250.0,566750.0
1422,56,60,566850.0,137250.0,10560060,0,0,1,0,0,0,0,137250.0,566850.0
1423,56,61,566950.0,137250.0,10560061,0,0,0,0,0,0,0,137250.0,566950.0
1424,56,62,567050.0,137250.0,10560062,0,0,0,0,0,0,0,137250.0,567050.0
1425,56,63,567150.0,137250.0,10560063,0,0,0,0,0,0,0,137250.0,567150.0
1426,56,64,567250.0,137250.0,10560064,0,0,0,0,0,0,0,137250.0,567250.0
1427,56,65,567350.0,137250.0,10560065,0,0,1,0,0,0,0,137250.0,567350.0
1428,56,66,567450.0,137250.0,10560066,1,0,1,0,0,0,0,137250.0,567450.0
1429,56,67,567550.0,137250.0,10560067,1,1,1,0,0,0,0,137250.0,567550.0
1430,56,68,567650.0,137250.0,10560068,1,1,1,0,0,0,0,137250.0,567650.0
1431,56,69,567750.0,137250.0,10560069,2,2,0,1,0,0,0,137250.0,567750.0
1432,56,70,567850.0,137250.0,10560070,2,2,0,1,0,0,0,137250.0,567850.0
1433,56,71,567950.0,137250.0,10560071,2,1,0,2,0,0,0,137250.0,567950.0
1434,56,72,568050.0,137250.0,10560072,1,1,1,2,0,0,0,137250.0,568050.0
1435,56,73,568150.0,137250.0,10560073,1,2,1,1,0,0,0,137250.0,568150.0
1436,56,74,568250.0,137250.0,10560074,1,2,1,0,0,0,0,137250.0,568250.0
1437,56,75,568350.0,137250.0,10560075,1,3,2,0,0,0,0,137250.0,568350.0
1438,56,76,568450.0,137250.0,10560076,1,2,2,0,0,0,0,137250.0,568450.0
1439,56,77,568550.0,137250.0,10560077,0,1,1,0,0,0,0,137250.0,568550.0
1440,56,78,568650.0,137250.0,10560078,0,0,1,0,0,0,0,137250.0,568650.0
1441,56,79,568750.0,137250.0,10560079,0,0,0,0,0,0,0,137250.0,568750.0
1442,56,80,568850.0,137250.0,10560080,0,0,0,0,0,0,0,137250.0,568850.0
1443,56,81,568950.0,137250.0,10560081,1,0,0,0,0,0,0,137250.0,568950.0
1444,56,82,569050.0,137250.0,10560082,1,0,0,0,0,0,0,137250.0,569050.0
1445,56,83,569150.0,137250.0,10560083,2,0,1,0,0,0,0,137250.0,569150.0
1446,56,84,569250.0,137250.0,10560084,2,0,1,0,0,0,0,137250.0,569250.0
1447,56,85,569350.0,137250.0,10560085,3,0,0,0,0,0,0,137250.0,569350.0
1448,56,86,569450.0,137250.0,10560086,3,0,0,0,0,0,0,137250.0,569450.0
1449,56,87,569550.0,137250.0,10560087,4,0,0,0,0,0,0,137250.0,569550.0
1450,56,88,569650.0,137250.0,10560088,4,0,1,0,0,0,0,137250.0,569650.0
1451,56,89,569750.0,137250.0,10560089,3,0,1,0,0,0,0,137250.0,569750.0
1452,56,90,569850.0,137250.0,10560090,3,0,1,0,0,0,0,137250.0,569850.0
1453,56,91,569950.0,137250.0,10560091,2,0,0,0,0,0,0,137250.0,569950.0
1454,56,92,570050.0,137250.0,10560092,2,0,0,0,0,0,0,137250.0,570050.0
1455,56,93,570150.0,137250.0,10560093,2,0,1,0,0,0,0,137250.0,570150.0
1456,56,94,570250.0,137250.0,10560094,1,0,1,0,0,0,0,137250.0,570250.0
1457,56,95,570350.0,137250.0,10560095,1,0,1,0,0,0,0,137250.0,570350.0
1458,56,96,570450.0,137250.0,10560096,1,0,2,0,0,0,0,137250.0,570450.0
1459,56,97,570550.0,137250.0,10560097,1,0,2,0,0,0,0,137250.0,570550.0
1460,56,98,570650.0,137250.0,10560098,2,0,3,0,0,0,0,137250.0,570650.0
1461,56,99,570750.0,137250.0,10560099,2,0,3,0,0,0,0,137250.0,570750.0
1462,56,100,570850.0,137250.0,10560100,2,0,3,0,0,0,0,137250.0,570850.0
1463,56,101,570950.0,137250.0,10560101,2,0,2,0,0,0,0,137250.0,570950.0
1464,56,102,571050.0,137250.0,10560102,2,0,2,0,0,0,0,137250.0,571050.0
1465,56,103,571150.0,137250.0,10560103,1,0,1,0,0,0,0,137250.0,571150.0
1466,56,104,571250.0,137250.0,10560104,1,0,1,0,0,0,0,137250.0,571250.0
1467,56,105,571350.0,137250.0,10560105,1,0,1,0,0,0,0,137250.0,571350.0
1468,56,106,571450.0,137250.0,10560106,0,0,0,0,0,0,0,137250.0,571450.0
1469,56,107,571550.0,137250.0,10560107,1,0,1,0,0,0,0,137250.0,571550.0
1470,56,108,571650.0,137250.0,10560108,1,0,1,0,0,0,0,137250.0,571650.0
1471,56,109,571750.0,137250.0,10560109,1,0,1,0,0,0,0,137250.0,571750.0
1472,56,110,571850.0,137250.0,10560110,2,0,2,0,0,0,0,137250.0,571850.0
1473,56,111,571950.0,137250.0,10560111,2,0,2,0,0,0,0,137250.0,571950.0
1474,56,112,572050.0,137250.0,10560112,3,0,3,0,0,0,0,137250.0,572050.0
1475,56,113,572150.0,137250.0,10560113,3,0,3,0,0,0,0,137250.0,572150.0
1476,57,32,564050.0,137150.0,10570032,4,0,4,0,0,0,0,137150.0,564050.0
1477,57,33,564150.0,137150.0,10570033,4,0,4,0,0,0,0,137150.0,564150.0
1478,57,34,564250.0,137150.0,10570034,4,0,4,0,0,0,0,137150.0,564250.0
1479,57,35,564350.0,137150.0,10570035,4,0,4,0,0,0,0,137150.0,564350.0
1480,57,36,564450.0,137150.0,10570036,4,0,4,0,0,0,0,137150.0,564450.0
1481,57,37,564550.0,137150.0,10570037,4,0,4,0,0,0,0,137150.0,564550.0
1482,57,38,564650.0,137150.0,10570038,4,0,4,0,0,0,0,137150.0,564650.0
1483,57,39,564750.0,137150.0,10570039,4,0,4,0,0,0,0,137150.0,564750.0
1484,57,40,564850.0,137150.0,10570040,4,0,4,0,0,0,0,137150.0,564850.0
1485,57,41,564950.0,137150.0,10570041,4,0,4,0,0,0,0,137150.0,564950.0
1486,57,42,565050.0,137150.0,10570042,3,0,3,0,0,0,0,137150.0,565050.0
1487,57,43,565150.0,137150.0,10570043,3,0,3,0,0,0,0,137150.0,565150.0
1488,57,44,565250.0,137150.0,10570044,2,0,3,0,0,0,0,137150.0,565250.0
1489,57,45,565350.0,137150.0,10570045,2,0,2,0,0,0,0,137150.0,565350.0
1490,57,46,565450.0,137150.0,10570046,2,0,2,0,0,0,0,137150.0,565450.0
1491,57,47,565550.0,137150.0,10570047,1,0,2,0,0,0,0,137150.0,565550.0
1492,57,48,565650.0,137150.0,10570048,1,0,2,0,0,0,0,137150.0,565650.0
1493,57,49,565750.0,137150.0,10570049,1,0,2,0,0,0,0,137150.0,565750.0
1494,57,50,565850.0,137150.0,10570050,1,0,2,0,0,0,0,137150.0,565850.0
1495,57,51,565950.0,137150.0,10570051,0,0,2,0,0,0,0,137150.0,565950.0
1496,57,52,566050.0,137150.0,10570052,0,0,2,0,0,0,0,137150.0,566050.0
1497,57,53,566150.0,137150.0,10570053,0,0,2,0,0,0,0,137150.0,566150.0
1498,57,54,566250.0,137150.0,10570054,0,0,2,0,0,0,0,137150.0,566250.0
1499,57,55,566350.0,137150.0,10570055,0,0,2,0,0,0,0,137150.0,566350.0
1500,57,56,566450.0,137150.0,10570056,0,0,2,0,0,0,0,137150.0,566450.0
1501,57,57,566550.0,137150.0,10570057,1,0,2,0,0,0,0,137150.0,566550.0
1502,57,58,566650.0,137150.0,10570058,0,0,1,0,0,0,0,137150.0,566650.0
1503,57,59,566750.0,137150.0,10570059,0,0,1,0,0,0,0,137150.0,566750.0
1504,57,60,566850.0,137150.0,10570060,0,0,1,0,0,0,0,137150.0,566850.0
1505,57,61,566950.0,137150.0,10570061,0,0,1,0,0,0,0,137150.0,566950.0
1506,57,62,567050.0,137150.0,10570062,0,0,0,0,0,0,0,137150.0,567050.0
1507,57,63,567150.0,137150.0,10570063,0,0,0,0,0,0,0,137150.0,567150.0
1508,57,64,567250.0,137150.0,10570064,0,0,0,0,0,0,0,137150.0,567250.0
1509,57,65,567350.0,137150.0,10570065,0,0,0,0,0,0,0,137150.0,567350.0
1510,57,66,567450.0,137150.0,10570066,1,0,1,0,0,0,0,137150.0,567450.0
1511,57,67,567550.0,137150.0,10570067,1,1,1,0,0,0,0,137150.0,567550.0
1512,57,68,567650.0,137150.0,10570068,1,2,1,0,0,0,0,137150.0,567650.0
1513,57,69,567750.0,137150.0,10570069,1,3,0,0,0,0,0,137150.0,567750.0
1514,57,70,567850.0,137150.0,10570070,2,2,0,1,0,0,0,137150.0,567850.0
1515,57,71,567950.0,137150.0,10570071,2,2,0,1,0,0,0,137150.0,567950.0
1516,57,72,568050.0,137150.0,10570072,2,1,0,1,0,0,0,137150.0,568050.0
1517,57,73,568150.0,137150.0,10570073,2,1,1,1,0,0,0,137150.0,568150.0
1518,57,74,568250.0,137150.0,10570074,2,2,1,0,0,0,0,137150.0,568250.0
1519,57,75,568350.0,137150.0,10570075,1,2,2,0,0,0,0,137150.0,568350.0
1520,57,76,568450.0,137150.0,10570076,1,2,2,0,0,0,0,137150.0,568450.0
1521,57,77,568550.0,137150.0,10570077,0,1,1,0,0,0,0,137150.0,568550.0
1522,57,78,568650.0,137150.0,10570078,0,0,1,0,0,0,0,137150.0,568650.0
1523,57,79,568750.0,137150.0,10570079,0,0,1,0,0,0,0,137150.0,568750.0
1524,57,80,568850.0,137150.0,10570080,0,0,0,0,0,0,0,137150.0,568850.0
1525,57,81,568950.0,137150.0,10570081,1,0,0,0,0,0,0,137150.0,568950.0
1526,57,82,569050.0,137150.0,10570082,1,0,0,0,0,0,0,137150.0,569050.0
1527,57,83,569150.0,137150.0,10570083,2,0,1,0,0,0,0,137150.0,569150.0
1528,57,84,569250.0,137150.0,10570084,2,0,0,0,0,0,0,137150.0,569250.0
1529,57,85,569350.0,137150.0,10570085,3,0,0,0,0,0,0,137150.0,569350.0
1530,57,86,569450.0,137150.0,10570086,3,0,0,0,0,0,0,137150.0,569450.0
