FID,Shape,row,col,Easting,Northing,MW_nearest,MW_Distance_m,Smw_fscore,EW_Nearest,EW_Distance_m,Sew_fscore,cr_nearest_di_m,cr_dist_cl_m,cr_comb_dist_m,cr_poly_count,cr_raw_score,cr_Spcs_fscore,tec99_nearest_di_m,tec99_dist_cl_m,tec99_comb_dist_m,tec99_poly_count,tec99_raw_score,tec99_Spcs_fscore,ctet_nearest_di_m,ctet_dist_cl_m,ctet_comb_dist_m,ctet_poly_count,ctet_raw_score,ctet_Spcs_fscore,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_uu_mu_mik_cv,ctet_uu_mu_mik_cov,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,ctet_lu_cr_mik_cv,ctet_lu_cr_mik_cov,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_uu_mu_mik_cv,hexcr_uu_mu_mik_cov,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,hexcr_lu_cr_mik_cv,hexcr_lu_cr_mik_cov,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_uu_mu_mik_cv,tc99_uu_mu_mik_cov,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score,tc99_lu_cr_mik_cv,tc99_lu_cr_mik_cov,hexcr_uumu_max_conc_2015_2022,hexcr_lucr_max_conc_2015_2022,hexcr_uumu_max_conc_2022_2027,hexcr_lucr_max_conc_2022_2027,hexcr_uumu_max_conc_2027_2032,hexcr_lucr_max_conc_2027_2032,hexcr_uumu_max_conc_2032_2037,hexcr_lucr_max_conc_2032_2037,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_max_conc_2015_2022,tc99_lucr_max_conc_2015_2022,tc99_uumu_max_conc_2022_2027,tc99_lucr_max_conc_2022_2027,tc99_uumu_max_conc_2027_2032,tc99_lucr_max_conc_2027_2032,tc99_uumu_max_conc_2032_2037,tc99_lucr_max_conc_2032_2037,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_max_conc_2015_2022,ctet_lucr_max_conc_2015_2022,ctet_uumu_max_conc_2022_2027,ctet_lucr_max_conc_2022_2027,ctet_uumu_max_conc_2027_2032,ctet_lucr_max_conc_2027_2032,ctet_uumu_max_conc_2032_2037,ctet_lucr_max_conc_2032_2037,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score
2755,Point,72,81,568950,135650,299-W13-3,198.851181,0,299-W14-22,780.623174,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1804.001421,1.169714252,0,0,2149.288374,0.834426994,0,1,357.0943722,0.681918535,4,3,1108.239775,0.771184911,0,0,110112.3565,2.549322713,4,0,13777.17888,0.69209145,0.0013531103689557,0.0012732751839189,0.462794008445452,0.1426001834512809,4.369207543928148,1.5265517134614446,7.735685701119958,4.945362854830428,0.0,0.0,8.492502256995795,0.0230427632294704,13.3209636411917,1.5427495837466711,32.13441025108224,9.96351736445374,34.421959414862044,22.36353159741468,0.0,0.0,89.85619766100716,89.6843952079168,69.07278277033274,69.15673766734302,54.072367297037914,52.32131981207718,38.63638697371354,34.494817811543534,2.5,2.5
2756,Point,72,82,569050,135650,299-W13-3,265.125993,1,299-W14-22,862.806201,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1497.947496,1.164833866,0,0,509.9183738,0.488079948,0,1,426.1007996,0.722615319,4,3,1108.239775,0.771184911,1,3,328514.0028,3.811596889,4,0,14002.65671,0.697952417,0.0090751210602052,0.0142140185708046,1.2696275721863488,0.7241269086903849,6.722964310270911,4.090881228063156,8.700279359830084,8.079573767667961,0.0,0.0,2.2114063524781478,0.2571607568332966,12.410549364296262,6.668152196592307,32.32644782088499,22.795711755211663,33.20309432342853,30.690782754604985,0.0,0.0,64.3035061043562,41.86298173146578,53.35168527082128,36.57298513116111,42.437564033317365,29.616516187949248,27.626882014465252,18.624469154377632,2.5,2.5
2757,Point,72,83,569150,135650,699-39-68,325.320277,1,299-W14-22,948.417914,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1317.116056,1.210574695,0,0,531.4118885,0.545511199,0,2,570.0695824,0.799869942,4,3,1108.239775,0.771184911,1,3,429370.3096,3.779978489,4,0,14213.8146,0.709347598,0.046157758947262,0.1091069293427565,2.7394153102423147,2.5691566991984525,8.727438720365246,7.9153862523622625,9.464821163709114,9.842319840228756,0.0,0.0,2.889863141645103,1.9244710381710532,21.489870765261323,19.511162350990865,36.98477799842413,36.53273238873299,35.84760346667882,37.05489836790067,0.0,0.0,44.42434654266295,29.24507681492136,44.34634021983095,26.54097599864748,32.79422127286278,18.548404117359915,22.05115340272377,8.882117875924033,2.5,2.5
2758,Point,72,84,569250,135650,699-39-68,360.906197,1,299-W14-22,1036.609155,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1074.396821,1.253455804,0,0,826.6159871,0.71698735,1,4,720.4036578,0.861272754,4,3,1108.239775,0.771184911,2,2,489033.8528,3.496708938,4,0,14397.26154,0.725984417,0.1797853197886678,0.5833751774260938,4.892454892966794,6.337067129481763,10.266746495503876,11.077240665123194,10.341442052667064,11.116486208394615,0.0,0.0,5.20483036060487,9.346334421591388,32.510152632069214,38.53516752135261,41.64622785876912,44.68395389005338,36.06937018520152,37.75675511894969,0.0,0.0,48.076362468120266,27.304296138528226,44.244549645902445,18.07306379262704,29.204719927751125,8.949657163370544,17.08735649530801,3.1219923091516555,2.5,2.25
2759,Point,72,85,569350,135650,699-39-68,417.939329,2,299-W14-22,1126.774396,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,801.9835497,1.300414509,0,0,3217.78672,1.316244204,1,4,779.3719363,0.875333006,4,3,1108.239775,0.771184911,2,1,508190.5968,3.123516619,4,0,14522.70986,0.745462389,0.5607592744858633,2.207088792048228,7.450954437474249,10.962925997976804,11.16895820667714,12.678652768485716,10.809056320259874,11.102211473032671,0.0,0.0,10.786908881058206,28.024945948274496,42.74593656583907,52.27546610835732,45.917031127901645,52.27841321955863,38.17849596932391,28.6308062595246,0.0,0.0,46.442864461155914,12.851688590742345,34.18966010737521,7.296624850487765,23.578825885499935,2.8741225607955485,17.483941564721,0.9288149476820992,2.5,1.75
2760,Point,72,86,569450,135650,699-39-68,488.971659,2,299-W14-22,1218.475498,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,651.0875434,1.403180826,0,0,5853.822861,1.622505687,1,4,830.4506663,0.889764124,4,3,1108.239775,0.771184911,2,0,489306.4748,2.70090708,4,0,14571.7022,0.765535999,1.4155702135234345,5.8603483025550425,9.414271308632932,14.21810505404054,11.338281877350616,14.36190363119333,10.458350513607932,9.982361745876355,0.0,0.0,20.34088358002404,50.96806505702121,47.37268571397446,58.64962686290768,47.559878740657815,53.23700484556938,38.030541799184455,19.694636484518583,0.0,0.0,40.5652610870409,7.865006101625707,29.308287015211864,3.000917254739315,19.140156102282614,1.0955543652286164,16.137748083929196,0.3984119379951517,2.5,1.0
2761,Point,72,87,569550,135650,699-38-64B,481.24864,2,299-W14-22,1311.390308,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,540.3795201,1.52172492,0,0,8302.27461,1.767318958,1,4,898.5601698,0.889935593,4,3,1108.239775,0.771184911,1,0,452270.2431,2.3021483,4,1,14538.42109,0.784444806,0.1999542192090922,1.7147657677234949,3.324596415999326,9.049266162087644,8.623376688129511,11.39511568495536,9.99238500334768,10.96717987190206,0.0,0.0,3.504319691150499,22.86953924161658,25.12127955591537,47.09561592524175,40.07600187029047,47.758068824643736,39.87280248369407,33.74593355668669,0.0,0.0,33.72086395607507,9.832468812140574,29.684019680299336,7.079942364273655,20.194060000203635,3.647224996891839,16.59439772715915,1.6066578326856586,2.5,2.25
2762,Point,72,88,569650,135650,699-38-64B,414.193497,2,299-W14-22,1405.278101,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,455.6700946,1.622827049,0,0,10473.03335,1.833304967,1,4,965.2979176,0.889333188,4,3,1108.239775,0.771184911,1,0,410946.4697,1.953382533,4,1,14423.02661,0.800397796,0.049390870201082,0.2906688427586699,1.3992439206624512,3.3338863415873115,4.594038683256723,7.316804197378543,7.640688863593102,8.832598273077691,0.0,0.0,0.912023443612018,4.881453921733213,12.506580153432798,23.474843160033878,25.828411033766702,33.898874624369604,30.23900321907543,33.98090742915315,0.0,0.0,29.807727715490937,11.538653414580113,29.48195332099789,10.822097020613597,24.74723750765892,8.359264749987586,18.6151970943867,5.3409694425745124,2.5,2.5
2763,Point,72,89,569750,135650,699-38-64B,362.646182,1,299-W14-22,1499.956179,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,409.3969261,1.683413322,0,0,12419.17715,1.863265974,2,4,1028.655426,0.888070432,4,3,1108.239775,0.771184911,1,0,370014.5473,1.665009462,4,2,14234.90438,0.812528097,0.0121131637236024,0.018687247706331,0.5251756245923288,0.4283287798331779,2.340453299349711,1.613310010826052,4.966534522989364,3.4576528585117607,0.0,0.0,0.4146029851185344,0.3400833420688806,5.523853518981901,3.934723173021716,14.984433692694386,9.997852734643075,22.04999661408724,15.963722353901897,0.0,0.0,21.711558367421848,12.157002369893265,24.28765540101013,11.899248806066108,23.85275637522011,11.477142696001179,18.243281898591484,10.431211740608951,2.5,2.5
2764,Point,72,90,569850,135650,699-40-65,310.61696,1,299-W14-22,1595.283843,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,508.7913251,1.871589506,0,0,14150.53884,1.875366568,2,4,1086.136187,0.885652157,4,3,1108.239775,0.771184911,1,0,332378.0372,1.439665509,4,3,13994.63582,0.821346901,0.0025197501538814,0.0079856960617949,0.1692472788871957,0.2811899897784421,1.094859286986764,1.5162350364643014,3.159333465375488,3.6403951488487656,0.0,0.0,5.903279331276549,0.1304311564223003,3.818866152605256,2.707000970810973,8.22976689642046,9.418878642584325,15.70547894060492,16.603407379722466,0.0,0.0,15.31352695929739,7.771492615788584,19.449675982359174,6.512036464999128,19.510032098060805,5.396144323757435,16.9614316551625,4.079389482326522,2.5,2.5
2765,Point,72,91,569950,135650,699-40-65,254.925275,1,299-W14-22,1691.151247,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,674.2321467,2.078424184,1,0,15643.74051,1.878395995,2,4,1133.975692,0.8818934,4,3,1108.239775,0.771184911,0,0,304549.0475,1.285724529,4,3,13729.68486,0.828844646,0.0025434752661134,0.1458228577918406,0.1236635831993619,2.4033058859040746,0.8583875629813432,6.584762316364698,2.6546692284829216,8.684861280778481,0.0,0.0,329.26796598049106,2.367637900781235,57.33946432032896,18.372670207499144,18.932200125318097,31.95372029281066,13.571959837070573,32.81012311086411,0.0,0.0,9.932486432529153,0.7089001732695065,13.46201541739704,0.520799248278231,13.813518062290981,0.3844603658138576,14.203492375442355,0.35947370801335526,2.5,0.0
2766,Point,72,92,570050,135650,699-40-65,231.280989,1,299-W14-22,1787.471549,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,822.4437213,2.196352342,1,0,16887.07882,1.850310312,2,4,1170.870516,0.877394958,4,3,1108.239775,0.771184911,0,0,288328.2145,1.210554315,4,3,13447.36176,0.835405926,0.0355889635495578,0.9179052589940976,0.7689995489081313,7.109771562690176,2.81739910483452,10.852479505187787,5.123187203235689,10.81392707237768,0.0,0.0,354.95581053744223,13.755384228670955,122.3350744286998,41.880955683210615,46.60213340405079,45.17740758450945,21.589671774845375,36.80757571618175,0.0,0.0,6.256403097762725,0.042189756837002726,8.29935396502492,0.16333849117432825,9.27894726549987,0.24774991156387918,10.989171636172728,0.24674405630596782,2.5,0.0
2767,Point,72,93,570150,135650,699-40-65,248.987743,1,299-W14-22,1884.175294,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,3,1983.704084,2.849037412,1,0,17869.86893,1.829065274,3,4,1195.726806,0.872641272,4,3,1108.239775,0.771184911,0,0,289926.133,1.227836982,4,3,13151.08233,0.841100893,0.2120013818009105,3.0303492042945046,2.2879895508600696,11.581863976515868,5.305434432597058,12.708435719518516,6.981232986921887,10.75947223209479,0.0,0.0,280.070046073607,35.45776175635306,147.9215154880638,53.07917916099796,67.42773539474835,52.6163409651716,30.9182022325012,27.21963147407285,0.0,0.0,4.052867753425958,0.05451318037584182,4.932797135555777,0.2395107951346455,6.29575744467544,0.26918500293552694,7.589472363503611,0.22134616021976602,2.5,0.0
2768,Point,72,94,570250,135650,699-40-65,300.830344,1,299-W14-22,1981.206335,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,4,4063.076934,3.097498934,1,0,18568.67997,1.82495972,3,4,1207.77936,0.867933343,4,3,1108.239775,0.771184911,0,0,307360.4507,1.32703787,4,3,12846.11931,0.845752852,0.2885426706774208,1.5572236942020627,2.388073523584005,9.21068161952972,5.853172836051233,12.042351775417297,7.618185511811149,11.44890703568056,0.0,0.0,180.5096261794288,21.146533073190174,143.48899356655377,49.974610119417775,79.75009315545796,50.81828669367891,41.46272220864388,34.654081296552604,0.0,0.0,2.8480331344579577,0.015567890758023449,3.509564764722268,0.17438131200525114,4.466364342852624,0.24626187582722742,5.425634928251831,0.2352489665070011,1.5,0.0
2769,Point,72,95,570350,135650,699-40-65,372.830921,1,299-W14-22,2078.518833,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,5595.815218,2.974520814,1,0,18952.19809,1.836783373,3,4,1210.650011,0.86343108,4,3,1108.239775,0.771184911,1,0,336132.9469,1.489341316,4,3,12540.42392,0.84941324,0.4604773313903222,0.5862416694472795,2.462045713330959,5.5882248812461714,5.86024720362004,10.624607880206682,7.41593077772195,10.94572637059387,0.0,0.0,122.84122751941484,7.759816312516609,120.90716276081496,37.27306851694374,84.70355298023757,45.17184078749329,50.19934301412574,41.35733344166389,0.0,0.0,2.120854150049687,0.0024888147970430928,2.6561869478942883,0.09021736584768354,3.274674061545914,0.20166023942814942,3.963899294928859,0.21354397344040055,0.25,0.0
2770,Point,72,96,570450,135650,699-40-65,455.529248,2,299-W14-22,2176.075031,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,6362.474608,2.892575615,2,0,19148.56061,1.855691032,3,4,1211.34761,0.859234474,4,3,1108.239775,0.771184911,1,0,369864.5225,1.69454377,4,3,12237.3778,0.852210703,0.8108817745344538,0.154474366189369,2.8929026554467043,2.440708386341299,6.4020100836296505,7.270607699849749,7.691319515331909,9.786065463371978,0.0,0.0,90.63355698722162,1.789461301278477,97.37095437218323,19.616855665919854,83.06348036470958,36.98097538624644,56.34939248660635,38.37235657606058,0.0,0.0,1.5570560883818085,0.00024302228069519315,2.041673470945306,0.030898208399239832,2.472733643689195,0.12019874206095259,2.96743685582017,0.1790521828030341,0.0,0.0
2771,Point,72,97,570550,135650,699-40-65,544.068834,2,299-W14-22,2273.843561,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,6553.927689,2.862876887,2,0,19254.43777,1.876279411,3,3,1212.616987,0.855431238,4,3,1108.239775,0.771184911,1,0,402737.3383,1.927057728,3,3,11942.67254,0.854347519,1.648154654581929,0.02794074552488,3.754485865386796,0.7616908588270657,6.681091215426152,3.5974242228392006,7.796273484890932,7.44703003337296,0.0,0.0,64.77487842627967,0.2737373924299902,80.02275295671791,7.010537040592292,75.19723242282986,22.021387180538635,57.01856613976669,31.77976746645604,0.0,0.0,1.1394265592372048,1.4604973147576905e-05,1.5381515550217528,0.007012733425116737,1.8465338323429836,0.04951022259053646,2.1871733692225397,0.12230744089656681,0.0,0.0
2772,Point,72,98,570650,135650,699-40-62,526.835158,2,299-W14-22,2371.798166,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,6334.536747,2.88453125,2,0,19307.96501,1.898170343,3,3,1214.212466,0.85206287,4,3,1108.239775,0.771184911,1,0,430245.4994,2.160330815,3,3,11663.66188,0.856058753,2.387991220532533,0.0036152960477204,4.547790432814623,0.1761369094838168,6.678432649128203,1.3027980375594506,7.637593153526946,4.184722814311095,0.0,0.0,53.48240050690286,0.0298467757872465,63.45264083368288,1.7509758016535415,62.52668801949402,9.247669969988223,50.17672845360041,21.35906029385001,0.0,0.0,0.8696942937309082,4.829470419752519e-07,1.0931139160321641,0.0011091473833160573,1.2665734749257618,0.01441337509676107,1.4417034070035275,0.05867953797321394,0.0,0.0
2773,Point,72,99,570750,135650,699-40-62,429.7712,2,299-W14-22,2469.916707,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,5730.776513,2.966306577,2,0,19334.77373,1.914234166,3,3,1215.918727,0.849162607,4,3,1108.239775,0.771184911,1,0,450331.639,2.361102829,3,3,11404.08771,0.85733131,3.014303769997135,0.0003535460847373,5.550074608200849,0.0315175750616109,6.89304530878664,0.3586326606620751,7.597618587286854,1.7608096805587503,0.0,0.0,53.52166911892216,0.0024725832371669,55.9447496459516,0.3214605020661648,55.69445205392747,2.8454859055070827,44.66763821139027,10.346441799133128,0.0,0.0,0.7106237437074338,1.1475071127436593e-08,0.8321078086893715,0.00012943012015441537,0.9315705631925506,0.0031028239944314116,1.0162613747538605,0.02054664289813203,0.0,0.0
2774,Point,72,100,570850,135650,699-40-62,334.44175,1,299-W14-22,2568.180395,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,4,4717.101767,3.115632248,2,1,19342.30314,1.92616705,3,3,1217.408685,0.846858255,4,3,1108.239775,0.771184911,1,0,462582.3235,2.53697817,3,3,11174.68151,0.857614425,3.3951194187266096,2.7277933436782635e-05,6.62094493594334,0.0045064495355315,7.343383815850046,0.0778019232828629,7.680487803524147,0.5730437981189715,0.0,0.0,55.6281379542075,0.0001624289951785,55.11572413104961,0.0453347350388687,53.21018809771391,0.6680221577775846,41.76943364568629,3.7660863518521945,0.0,0.0,0.5785950861981467,3.802240322279899e-09,0.6884130015076849,1.1633961322280042e-05,0.7599397797830975,0.0005145360832057122,0.8042519811573953,0.00547754296247431,0.0,0.0
2775,Point,72,101,570950,135650,699-40-62,242.897682,1,299-W14-22,2666.573183,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,4,3512.794131,3.231835372,2,1,19346.48988,1.938410632,3,3,1218.583414,0.845139681,4,3,1108.239775,0.771184911,2,0,468833.8038,2.666991898,3,3,10980.75309,0.856859111,3.3712637965173102,1.745051101866302e-06,7.379033550673942,0.0005362685722306,8.283023156210845,0.0139207921512214,7.650183090632034,0.1510091276811502,0.0,0.0,56.66266807599936,8.798247803740346e-06,56.580294466275554,0.0051743888847115,51.211066788163016,0.1258132289425,38.43769846785411,1.0843896997854865,0.0,0.0,0.44990266040852583,5.071444543218685e-10,0.5747859707744541,8.365058153639878e-07,0.6221610202812995,6.908062184127797e-05,0.6328766005652594,0.0011697496161969276,0.0,0.0
2776,Point,72,102,571050,135650,699-40-62,161.701218,0,299-W14-22,2765.08129,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,4,2564.772999,3.209825488,2,1,19346.97554,1.950727269,3,3,1219.456448,0.843966211,4,3,1108.239775,0.771184911,2,0,473576.8545,2.725852814,3,3,10830.14939,0.855470847,3.171685516763341,1.0290974650789218e-07,7.995321898897849,5.4392644944880606e-05,9.1617848011278,0.0021125651554349,7.687738997606154,0.0332490895822755,0.0,0.0,57.455852627144864,5.425549536031489e-07,57.71464835817892,0.0004938974607871,50.04009556089759,0.0196388068284414,35.28859115446848,0.2559246581079206,0.0,0.0,0.33867783562148157,1.3494067718120474e-10,0.4893850790870238,4.678963710607658e-08,0.5197394938047876,7.74665929759903e-06,0.5146092192972392,0.00020687005035631125,0.0,0.0
2777,Point,72,103,571150,135650,699-40-62,115.305178,0,299-W14-22,2863.692815,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,4,1838.910826,3.075609793,2,1,19364.92675,1.957104263,3,3,1220.104333,0.843303216,4,3,1108.239775,0.771184911,2,0,479076.0601,2.753139375,3,3,10686.14688,0.853732167,2.933052131264052,9.888654178524726e-09,8.566792532349304,4.823771749086537e-06,9.957474668848338,0.0002780885983736,7.895906914661799,0.0062751802032732,0.0,0.0,57.17693186093141,1.0738411906611686e-07,58.71343178870622,4.073143319084477e-05,49.56348825912753,0.0026089709939821,32.481985970714085,0.0509412119427824,0.0,0.0,0.24450733563071403,1.4440788235685342e-11,0.4264665011215219,-2.344080581396809e-10,0.4486564131839203,7.510630272143152e-07,0.43156032422948143,3.116080685727321e-05,0.0,0.0
2778,Point,72,104,571250,135650,699-40-62,142.980013,0,299-W14-22,2962.397431,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1447.044508,2.830819215,2,1,19398.51289,1.954178149,3,3,1220.552786,0.843119794,4,3,1108.239775,0.771184911,2,1,486246.9496,2.776512101,3,3,10536.05283,0.851691599,2.715474912047049,7.387916340644327e-09,9.164650382941858,4.836256245234814e-07,10.631917201564333,3.210906675630058e-05,8.222193806407994,0.0010148670186127,0.0,0.0,54.86424224508474,6.299797406853144e-08,59.62438337267191,4.017244367082908e-06,49.65965924588678,0.0002983260590929,30.07026570173649,0.0085661230549724,0.0,0.0,0.1674048751553358,1.898590141802744e-12,0.3848100957281718,1.913125120883704e-10,0.39778501001285377,9.611900882278248e-08,0.36900654400115523,4.1426106806161484e-06,0.0,0.0
2779,Point,72,105,571350,135650,699-40-62,218.154267,1,299-W14-22,3061.186133,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1411.889653,2.672527479,2,1,19428.9318,1.956346574,3,3,1220.641193,0.843376986,4,3,1108.239775,0.771184911,2,1,495521.0281,2.796663171,3,3,10377.67955,0.848663883,2.507751652023966,6.336635774732329e-09,9.757873189489327,4.233306537979492e-07,11.209389645729196,5.350647351702076e-06,8.752587629043175,0.0001423607651828,0.0,0.0,49.57660686885053,7.196467442423557e-08,60.202307624748094,5.922013045649867e-06,50.253174388121344,5.092057323048312e-05,28.213670722273896,0.0012291417536715,0.0,0.0,0.1068649591353358,3.029187869075192e-09,0.35180012118630766,6.817662813588231e-08,0.3625900242200114,3.9994086029275054e-07,0.3250183678796974,1.964482614035615e-06,0.0,0.0
2780,Point,72,106,571450,135650,699-40-62,307.797472,1,299-W14-22,3160.051034,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,1548.175544,2.597230211,2,1,19457.42187,1.95855284,3,3,1220.158916,0.843794879,4,3,1108.239775,0.771184911,2,1,506523.9609,2.814321271,3,3,10209.57914,0.844233964,2.47859936984784,4.842560334383097e-08,10.353856278936895,1.387379918236723e-06,11.9971299137776,7.111941822572029e-06,9.455839441299885,2.9723771500394904e-05,0.0,0.0,46.34198319838688,1.446237772554206e-07,60.96429884061068,2.006173530647763e-05,52.57257840547578,8.742877503477761e-05,26.720312281526883,0.0003000142129651,0.0,0.0,0.06523994796581843,3.126449130207918e-08,0.32767407986581737,6.153807791348869e-07,0.3542345849214637,3.1308174811304574e-06,0.3189032598788375,1.153529181985224e-05,0.0,0.0
2781,Point,72,107,571550,135650,699-40-62,402.352189,2,299-W14-22,3258.985201,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,1681.896348,2.520974754,2,1,19482.66943,1.960803386,3,3,1218.99057,0.844241438,4,3,1108.239775,0.771184911,2,1,518368.3512,2.830437417,3,3,10033.84877,0.839532597,2.370495190031019,6.201450630644208e-09,9.718677609925344,6.251703553817569e-09,10.492872692473233,-5.830235706762284e-08,8.288798961867348,1.326269149632494e-06,0.0,0.0,41.60180144325095,2.3645556166743577e-08,55.82854537005599,2.5504773042845292e-08,51.24229553318138,5.500490227539445e-06,26.263647856751597,4.421722898438925e-05,0.0,0.0,0.11002903618828308,-8.643082198639414e-27,0.4446621890971912,3.521979994547013e-08,0.9123138196116869,3.593307175111204e-07,1.494264801335855,2.1292169230935132e-06,0.0,0.0
2782,Point,72,108,571650,135650,699-40-62,499.034352,2,299-W14-22,3357.98251,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,1806.623815,2.453412997,2,1,19504.45464,1.963061371,3,3,1217.199149,0.844706385,4,3,1108.239775,0.771184911,2,1,531500.7789,2.848443656,3,3,9862.450829,0.835046514,1.902061273757913,9.550259766777928e-15,7.896114955074579,-4.473131295164023e-09,8.391490811046388,-2.774668215646071e-08,6.707812467395074,-1.422759744153643e-07,0.0,0.0,32.34388731901388,-1.4176496076948054e-26,47.19718041793031,-8.152690395774708e-09,46.572965378706094,-3.901834332583036e-07,26.011959117796327,2.484050792715522e-06,0.0,0.0,0.31727140930822156,-8.919531404229412e-27,0.8327651742693887,1.1712288556468095e-08,1.9092563049356268,6.731762439359888e-08,3.07837487508771,3.287788168900119e-07,0.0,0.0
2783,Point,72,109,571750,135650,699-40-62,596.810928,2,299-W14-22,3457.037538,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1921.85012,2.398501245,2,1,19523.6867,1.965335965,3,3,1214.924083,0.845161487,4,3,1108.239775,0.771184911,2,1,545671.8919,2.870874626,3,3,9698.481064,0.830879355,1.5246664160185832,-1.5740771764427272e-16,6.129243792211914,-6.027886891679237e-09,6.4794653275378105,-6.495902229202249e-09,5.4672798397855455,-1.2581171784714896e-08,0.0,0.0,23.29572775828403,-2.5624771625057988e-27,40.95872923927275,-6.332991468288681e-09,40.84971010655671,-2.494102367777004e-07,24.91755513143729,-1.0778092714417352e-06,0.0,0.0,0.6463058494208589,-1.0879195792795954e-27,1.3789361892451528,1.1291565226394898e-08,3.0146433410196916,5.824673462286282e-08,4.701433249915385,1.5801626826544093e-07,0.25,0.0
