,Unnamed: 0,row,col,x,y,row_col_id,s_mw_uumu,dist_m_mw_uumu,mw_near_mw_uumu,s_ext_uumu,dist_m_ew_uumu,ew_near_ew_uumu,s_mw_lucr,dist_m_mw_lucr,mw_near_mw_lucr,s_ext_lucr,dist_m_ew_lucr,ew_near_ew_lucr,s_cr_cs,neardist_m_cr_cs,cl_dist_m_cr_cs,combdist_m_cr_cs,plycnt_cr_cs,raw_s_cr_cs,s_tec_cs,neardist_m_tec_cs,cl_dist_m_tec_cs,combdist_m_tec_cs,plycnt_tec_cs,raw_s_tec_cs,s_ctet_cs,neardist_m_ctet_cs,cl_dist_m_ctet_cs,combdist_m_ctet_cs,plycnt_ctet_cs,raw_s_ctet_cs,NORTHING,EASTING,FID,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_uu_mu_mik_cv,ctet_uu_mu_mik_cov,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,ctet_lu_cr_mik_cv,ctet_lu_cr_mik_cov,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_uu_mu_mik_cv,hexcr_uu_mu_mik_cov,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,hexcr_lu_cr_mik_cv,hexcr_lu_cr_mik_cov,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_uu_mu_mik_cv,tc99_uu_mu_mik_cov,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score,tc99_lu_cr_mik_cv,tc99_lu_cr_mik_cov,hexcr_uumu_max_conc_2015_2022,hexcr_lucr_max_conc_2015_2022,hexcr_uumu_max_conc_2022_2027,hexcr_lucr_max_conc_2022_2027,hexcr_uumu_max_conc_2027_2032,hexcr_lucr_max_conc_2027_2032,hexcr_uumu_max_conc_2032_2037,hexcr_lucr_max_conc_2032_2037,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_max_conc_2015_2022,tc99_lucr_max_conc_2015_2022,tc99_uumu_max_conc_2022_2027,tc99_lucr_max_conc_2022_2027,tc99_uumu_max_conc_2027_2032,tc99_lucr_max_conc_2027_2032,tc99_uumu_max_conc_2032_2037,tc99_lucr_max_conc_2032_2037,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_max_conc_2015_2022,ctet_lucr_max_conc_2015_2022,ctet_uumu_max_conc_2022_2027,ctet_lucr_max_conc_2022_2027,ctet_uumu_max_conc_2027_2032,ctet_lucr_max_conc_2027_2032,ctet_uumu_max_conc_2032_2037,ctet_lucr_max_conc_2032_2037,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score,ctet_uumu_tdg_s,ctet_lucr_tdg_s,hcr_uumu_tdg_s,hcr_lucr_tdg_s,tec_uumu_tdg_s,tec_lucr_tdg_s
10,10,39,42,565050.0,138950.0,10390042,4,990.4103840292776,699-49-79,0,2912.5450730417906,299-W11-50,4,1356.837025677381,699-47-80AP,0,3319.936632146017,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565050.0,10,3,2,3532.587669,2.570453537,3,2,20207.58392,2.022668364,3,3,1209.640192,0.840069673,4,3,1108.239775,0.771184911,2,2,533486.9912,3.427544671,1,1,7667.468375,0.79404658,2.13e-28,1.04e-33,7.8e-25,1.18e-28,1.86e-12,1.28e-15,1.65e-09,3.29e-12,0.0,0.0,1.8100000000000002e-27,4.35e-33,1.1699999999999998e-23,1.2000000000000002e-27,1.41e-11,8.38e-15,9.95e-09,1.76e-11,0.0,0,2.27e-19,-2.1600000000000003e-31,3.33e-11,-2.3e-16,1.79e-06,1.67e-10,2.92e-05,1.74e-08,0.0,0.0,9.0,9.0,10.0,11.0,8.0,6
11,11,39,43,565150.0,138950.0,10390043,4,920.156578410988,699-49-79,0,2847.747320690515,299-W11-50,4,1322.3465182201828,699-47-80AP,0,3231.8119749553875,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565150.0,11,2,2,3392.914716,2.555427312,3,2,20281.51136,2.027568411,3,3,1205.187283,0.842287913,4,3,1108.239775,0.771184911,2,2,509084.0017,3.423145454,1,1,7512.047119,0.791908592,3.04e-26,1.59e-30,1.39e-22,1.1400000000000001e-26,1.14e-10,3.33e-14,8.55e-08,6.95e-11,0.0,0.0,3.77e-25,1.51e-29,1.94e-21,1.41e-25,7.01e-10,2.12e-13,4.38e-07,3.59e-10,0.0,0,9.01e-10,5.97e-14,8.26e-09,4e-12,4.25e-05,4.14e-09,0.000704071,2.68e-07,0.0,0.0,8.0,9.0,10.0,11.0,8.0,6
12,12,39,44,565250.0,138950.0,10390044,4,855.8408314593387,699-49-79,0,2785.033357520158,299-W11-50,4,1294.6790777057608,699-47-80AP,0,3144.3978821811083,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565250.0,12,2,2,3240.206517,2.54175987,3,2,20348.55264,2.030746189,3,3,1199.433854,0.844966225,4,3,1108.239775,0.771184911,2,2,482152.5914,3.427868627,1,1,7402.287434,0.790342737,8.270000000000001e-31,5.8899999999999995e-28,3.4e-20,3.21e-25,6.25e-09,1.34e-12,3.86e-06,2.35e-09,0.0,0.0,1.29e-30,6.870000000000001e-27,3.84e-19,4.5999999999999995e-24,3.71e-08,8.35e-12,1.82e-05,1.17e-08,0.0,0,9.24e-10,1.28e-12,-7.2e-08,-4.69e-13,0.000849658,1.58e-07,0.007761147,6.25e-06,0.0,0.0,8.0,9.0,10.0,11.0,8.0,6
13,13,39,45,565350.0,138950.0,10390045,3,798.8985722812427,699-49-79,0,2724.5470820853875,299-W11-50,4,1274.279213614127,699-47-80AP,0,3057.7552945690472,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565350.0,13,2,2,3087.827961,2.531704938,4,2,20410.7131,2.03361651,3,3,1198.521928,0.845220931,4,3,1108.239775,0.771184911,1,2,454824.2802,3.437849317,1,1,7330.340229,0.789113987,6.86e-22,-3.7299999999999996e-55,3.77e-17,-6.14e-25,3.24e-07,8.11e-11,0.000139626,1.13e-07,0.0,0.0,2.9300000000000004e-21,-2.32e-56,4.02e-16,-6.09e-24,1.85e-06,4.87e-10,0.000623731,5.41e-07,0.0,0,5e-08,1.02e-20,0.000237427,1.15e-08,0.012023781,1.19e-05,0.06809892,0.000213535,0.0,0.0,7.0,10.0,9.0,11.0,6.0,6
14,14,39,46,565450.0,138950.0,10390046,3,751.0088739775341,699-49-79,0,2666.440099177177,299-W11-50,4,1261.4995498409965,699-47-80AP,0,2971.9516889520664,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565450.0,14,2,2,2930.213001,2.520214686,4,2,20464.27329,2.036235865,3,3,1199.556399,0.844570121,4,3,1108.239775,0.771184911,1,2,429390.7663,3.451463745,1,1,7296.205242,0.788009969,1.23e-18,1.13e-22,4.88e-15,7.17e-19,6.48e-06,1.97e-09,0.001844192,2.04e-06,0.0,0.0,1.07e-17,1.19e-21,6.99e-14,1.29e-18,3.54e-05,1.15e-08,0.007783238,9.3e-06,0.0,0,0.001646722,2.46e-07,0.013795831,6.34e-06,0.131196844,0.000240914,0.362062927,0.002017741,0.0,0.0,7.0,10.0,9.0,11.0,6.0,6
15,15,39,47,565550.0,138950.0,10390047,3,713.9956083849531,699-49-79,0,2610.87127267891,299-W11-50,4,1256.5726060395536,699-47-80AP,0,2887.0618700445334,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565550.0,15,2,2,2768.144062,2.503688469,4,2,20470.93074,2.038442212,3,3,1200.299224,0.844032442,4,3,1108.239775,0.771184911,1,2,407301.3897,3.465136947,1,1,7297.614907,0.786440101,2.85e-17,4.2300000000000004e-27,3.05e-14,3.42e-16,0.000139623,8.75e-08,0.022495627,5.76e-05,0.0,0.0,7.06e-16,-9.87e-50,1.04e-12,6.49e-15,0.000724344,4.89e-07,0.0882919,0.000247102,0.0,0,0.011611324,7.23e-06,0.06300283,0.000117351,0.350557537,0.002409261,0.789408811,0.013718388,0.0,0.0,7.0,10.0,9.0,11.0,6.0,6
16,16,39,48,565650.0,138950.0,10390048,3,689.6123032494381,699-49-79,0,2558.0060208099567,299-W11-50,4,1259.5905343598904,699-47-80AP,0,2803.1688571088685,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565650.0,16,2,2,2612.885244,2.463115055,4,2,20463.23146,2.041428405,3,3,1200.482641,0.843725456,4,3,1108.239775,0.771184911,1,2,387942.0169,3.471754333,1,1,7316.672826,0.784257452,2.01e-15,9.58e-18,5.71e-13,1.1e-16,0.001259526,3.08e-06,0.106757443,0.001076283,0.0,0.0,5.26e-14,1.35e-16,3.35e-14,4.21e-15,0.006205691,1.65e-05,0.384732098,0.004305121,0.0,0,0.056808037,0.000197549,0.185911602,0.001755209,0.656855245,0.019086444,1.208719688,0.07545269,0.0,0.0,7.0,10.0,9.0,11.0,6.0,6
17,17,39,49,565750.0,138950.0,10390049,3,679.2205303088172,699-49-79,0,2508.015311456448,299-W11-50,4,1228.8537649256737,699-51-75P,0,2720.364872855301,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565750.0,17,2,1,2462.664927,2.401273433,4,2,20426.1115,2.046412308,3,3,1199.986049,0.843987295,4,3,1108.239775,0.771184911,1,2,373047.7693,3.471622803,1,1,7350.859488,0.781427015,4.62e-18,1.4500000000000002e-21,1.68e-08,1.14e-12,0.007454095,1.28e-05,0.313666526,0.002368894,0.0,0.0,3.57e-20,-1.58e-44,1.87e-07,-6.7e-15,0.03526059,6.79e-05,1.041946031,0.009027851,0.0,0,0.088625559,0.000138146,0.295193998,0.001428452,0.996262555,0.018794525,1.735046649,0.075977055,0.0,0.0,6.0,10.0,9.0,11.0,6.0,6
18,18,39,50,565850.0,138950.0,10390050,3,683.4587981678095,699-49-79,0,2461.074318768123,299-W11-50,4,1128.922661466233,699-51-75P,0,2638.7524403522657,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565850.0,18,1,1,2322.980446,2.33563539,3,2,20372.02478,2.052383706,3,3,1198.81154,0.845025167,4,3,1108.239775,0.771184911,1,2,363737.9243,3.438305836,1,0,7400.085181,0.777998767,8.9e-11,9.58e-22,8.91e-07,8.21e-11,0.02645742,1.8e-05,0.615902482,0.002002172,0.0,0.0,9.19e-10,2.99e-20,1.38e-05,1.2e-09,0.124786236,0.000100444,1.931415395,0.007545284,0.0,0,0.2151865,0.000526448,0.478668533,0.002714067,1.339484769,0.01958986,2.175851625,0.065408494,0.0,0.0,5.0,9.0,9.0,11.0,6.0,5
19,19,39,51,565950.0,138950.0,10390051,3,702.062197239662,699-49-79,0,2417.3607100513523,299-W11-50,4,1029.004944386567,699-51-75P,0,2558.445590874474,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,565950.0,19,1,1,2193.628068,2.281504147,3,2,20312.80545,2.058406056,3,3,1197.014171,0.847033659,4,3,1108.239775,0.771184911,1,2,360023.0899,3.400631596,1,0,7464.053538,0.774009817,4.6e-09,2.57e-13,1.02e-05,1.51e-09,0.089230704,6.29e-05,1.047039448,0.00423567,0.0,0.0,5.91e-08,3.03e-12,0.000154854,2.43e-08,0.379124375,0.000356218,3.014234142,0.015830956,0.0,0,0.261793547,0.000675551,0.584458241,0.003777701,1.592246065,0.02624965,2.416443581,0.086392913,0.0,0.0,5.0,9.0,9.0,11.0,6.0,5
20,20,39,52,566050.0,138950.0,10390052,3,733.9391860317706,699-49-79,0,2377.052545170168,299-W11-50,4,929.1049324871772,699-51-75P,0,2479.5711809635627,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566050.0,20,1,1,2105.536498,2.239941844,3,2,20258.83674,2.063694319,3,3,1194.903182,0.849410458,4,3,1108.239775,0.771184911,1,2,359053.0107,3.368534489,1,0,7535.94876,0.76924861,4.16e-08,7.41e-12,0.000128282,2.14e-08,0.21412754,0.000225782,1.559601371,0.011498625,0.0,0.0,4.53e-07,9.75e-11,0.000831095,2.32e-07,0.770066878,0.00108738,4.178177314,0.040551666,0.0,0,0.244517724,0.001772809,0.575505925,0.009618541,1.68502232,0.058901323,2.472465183,0.179324559,0.0,0.0,5.0,9.0,9.0,11.0,6.0,5
21,21,39,53,566150.0,138950.0,10390053,3,777.4587634035478,699-49-79,0,2340.3257898207185,299-W11-50,4,829.2290248007496,699-51-75P,0,2402.2703098246534,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566150.0,21,1,1,2051.358133,2.210617957,3,2,20218.46852,2.067620475,3,3,1192.342494,0.850988079,4,3,1108.239775,0.771184911,1,2,359127.8245,3.374058283,1,0,7607.803918,0.763746878,4.53e-08,3.17e-11,0.000175119,1.4e-07,0.289212571,0.001210217,1.922629329,0.055640529,0.0,0.0,4.47e-07,4.02e-10,0.001152929,1.55e-06,1.006036617,0.005846559,4.958759393,0.188409925,0.0,0,0.144385835,0.004883846,0.443282513,0.028637414,1.634659876,0.178039522,2.470757777,0.505092559,0.0,0.0,5.0,9.0,9.0,11.0,6.0,5
22,22,39,54,566250.0,138950.0,10390054,3,729.3871232562321,699-51-75,0,2307.351469217459,299-W11-50,3,729.3871232562321,699-51-75P,0,2326.6998176526845,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566250.0,22,1,1,1989.196159,2.183288395,3,2,20197.35258,2.06968031,3,3,1189.683224,0.850525537,4,3,1108.239775,0.771184911,1,2,360994.3843,3.424672488,1,0,7679.874368,0.757632753,2.39e-08,2.52e-11,0.000128517,1.95e-07,0.280229815,0.0019002,2.051597017,0.09534907,0.0,0.0,2.2e-07,3.06e-10,0.000889538,2.27e-06,0.989516374,0.009843395,5.273811555,0.325751724,0.0,0,0.065779398,0.010110445,0.298370798,0.049359072,1.466565987,0.283524376,2.322482986,0.752844771,0.0,0.0,5.0,8.0,9.0,10.0,6.0,4
23,23,39,55,566350.0,138950.0,10390055,3,629.5954062507142,699-51-75,0,2278.2925190808933,299-W11-50,3,629.5954062507142,699-51-75P,0,2253.033830519425,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566350.0,23,1,1,1919.106348,2.159815831,3,2,20198.30142,2.069600635,2,3,1187.585489,0.848097007,4,3,1108.239775,0.771184911,1,3,360237.8557,3.514614971,1,0,7752.141531,0.750832261,7.16e-09,8.78e-12,5.77e-05,1.25e-07,0.196191605,0.00155886,1.885312339,0.096585175,0.0,0.0,6.13e-08,1.02e-10,0.000430944,1.54e-06,0.724094422,0.008914238,4.975904905,0.344036649,0.0,0,0.021804539,0.006853286,0.168179344,0.044663079,1.172700887,0.302362862,2.149677207,0.823623475,0.0,0.0,5.0,8.0,8.0,10.0,7.0,4
24,24,39,56,566450.0,138950.0,10390056,2,529.8822280205306,699-51-75,0,2253.3004243775304,299-W11-50,2,529.8822280205306,699-51-75P,0,2181.4652968738774,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566450.0,24,1,1,1841.166675,2.141640558,3,2,20221.10804,2.067363354,2,3,1186.563692,0.843787278,4,3,1108.239775,0.771184911,1,3,352803.2208,3.642812261,1,0,7824.089817,0.743279986,1.39e-09,2.29e-12,1.65e-05,5.99e-08,0.093293243,0.001011514,1.443719089,0.079809656,0.0,0.0,1.1e-08,2.54e-11,0.000134121,7.67e-07,0.372472235,0.006408472,4.005605929,0.300521508,0.0,0,0.004985622,0.0032565,0.070743039,0.030658109,0.78606314,0.270996024,1.839531619,0.796324185,0.0,0.0,4.0,7.0,7.0,9.0,6.0,3
25,25,39,57,566550.0,138950.0,10390057,2,430.3021909914025,699-51-75,0,2232.511769845784,299-W11-50,2,430.3021909914025,699-51-75P,0,2090.4627520479885,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566550.0,25,1,1,1756.222577,2.128807182,3,2,20262.55123,2.063204522,2,2,1186.945781,0.837685622,4,3,1108.239775,0.771184911,1,3,335432.6711,3.811830034,1,0,7894.240113,0.734888488,1.78e-10,4.77e-13,3.22e-06,2.24e-08,0.03296733,0.00054351,0.88013046,0.055840941,0.0,0.0,1.31e-09,5.05e-12,2.82e-05,2.94e-07,0.14372801,0.003793928,2.603097192,0.223961796,0.0,0,0.000755081,0.001212796,0.021897468,0.017006156,0.420097353,0.210908666,1.37014372,0.696241985,0.0,0.0,4.0,7.0,6.0,9.0,6.0,3
26,26,39,58,566650.0,138950.0,10390058,1,330.9754908932099,699-51-75,0,2188.849411037648,299-W6-15,1,330.9754908932099,699-51-75P,0,1997.4249717323669,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566650.0,26,1,1,1662.498701,2.127376825,3,2,20314.60573,2.057668672,3,2,1188.871718,0.829888432,4,3,1108.239775,0.771184911,0,4,308270.1139,4.00866082,1,0,7960.078298,0.725996891,2.15e-11,7.62e-14,6.41e-07,6.39e-09,0.011640553,0.000237331,0.516876506,0.032057566,0.0,0.0,1.46e-10,7.69e-13,5.91e-06,8.52e-08,0.055182186,0.001817025,1.62220272,0.138062739,0.0,0,0.000120078,0.000382884,0.006866275,0.008016932,0.219413421,0.146318006,0.986325413,0.555575397,0.0,0.0,3.0,6.0,6.0,8.0,5.0,2
27,27,39,59,566750.0,138950.0,10390059,1,232.2274220930876,699-51-75,0,2138.860384457076,299-W6-15,1,232.2274220930876,699-51-75P,0,1905.0927845383396,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566750.0,27,0,1,1561.5553,2.136676983,3,2,20362.13624,2.051695096,3,2,1192.283623,0.820500525,4,3,1108.239775,0.771184911,0,4,270828.769,4.223022974,1,0,8021.01247,0.71679617,2.13e-12,1.03e-14,9.61e-08,1.49e-09,0.003499922,9.05e-05,0.266547398,0.0159825,0.0,0.0,1.33e-11,9.91e-14,9.13e-07,2e-08,0.01777237,0.00075003,0.884409801,0.073835198,0.0,0,1.96e-05,0.000102175,0.001834779,0.003179712,0.100217201,0.089520247,0.650356222,0.403774211,0.0,0.0,2.0,6.0,6.0,8.0,5.0,2
28,28,39,60,566850.0,138950.0,10390060,0,135.33061579702084,699-51-75,0,2092.4592574766857,299-W6-15,0,135.33061579702084,699-51-75P,0,1813.573962566744,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566850.0,28,0,1,1455.447199,2.155984615,4,2,20397.57461,2.045975156,3,2,1196.925163,0.809636952,4,3,1108.239775,0.771184911,0,4,223283.2791,4.392474304,1,0,8075.339335,0.707072149,1.7e-13,1.43e-15,1.4e-07,2.63e-10,0.000865165,2.86e-05,0.115959834,0.006592885,0.0,0.0,9.82e-13,9.98e-15,4.82e-07,3.52e-09,0.004673945,0.000253077,0.406159931,0.032603377,0.0,0,2.57e-06,2.29e-05,0.000402444,0.001041456,0.037765199,0.047230315,0.372355568,0.259985882,0.0,0.0,1.0,6.0,5.0,7.0,4.0,1
29,29,39,61,566950.0,138950.0,10390061,0,51.953590559273984,699-51-75,0,2049.8896907394537,299-W6-15,0,51.953590559273984,699-51-75P,0,1722.9981188904526,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,566950.0,29,0,1,1353.875723,2.185028459,3,2,20365.3163,2.04111426,3,2,1202.341792,0.797423659,4,3,1108.239775,0.771184911,0,4,172391.0725,4.41584757,1,0,8120.604774,0.696638755,1.11e-14,-2.7e-30,2.35e-08,3.43e-11,0.000174957,7.36e-06,0.042211941,0.002490565,0.0,0.0,5.89e-14,8.6e-16,7.58e-08,4.56e-10,0.000999301,6.88e-05,0.155880178,0.013145294,0.0,0,2.67e-07,4.46e-06,7.26e-05,0.000279446,0.01156239,0.020984159,0.179969805,0.154242739,0.0,0.0,1.0,5.0,5.0,7.0,4.0,1
30,30,39,62,567050.0,138950.0,10390062,0,84.1663565327649,699-51-75,0,2011.3949746879416,299-W6-15,0,84.1663565327649,699-51-75P,0,1633.5221203583487,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,567050.0,30,0,1,1340.008911,2.243096231,3,2,20250.60969,2.03775831,3,1,1207.903474,0.783999206,4,3,1108.239775,0.771184911,0,4,186396.7278,4.333236975,1,0,8155.919137,0.685766574,6.04e-16,1.58e-16,1.88e-09,3.91e-12,2.96e-05,1.84e-06,0.012866951,0.000887334,0.0,0.0,2.95e-15,7.18e-17,6.17e-09,5.15e-11,0.000177628,1.81e-05,0.04998823,0.00497929,0.0,0,2.24e-08,8.11e-07,1.1e-05,6.92e-05,0.002909415,0.008527547,0.072804014,0.08422856,0.0,0.0,1.0,5.0,4.0,7.0,4.0,1
31,31,39,63,567150.0,138950.0,10390063,0,177.39440682276404,699-51-75,0,1977.2131256391956,299-W6-15,0,177.39440682276404,699-51-75P,0,1545.3370239853934,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,567150.0,31,0,1,1436.72172,2.328063225,3,2,20119.98402,2.034528695,3,1,1212.860243,0.76951886,4,3,1108.239775,0.771184911,0,4,234996.5682,4.176348119,1,0,8180.919209,0.674737413,2.79e-17,1.83e-16,3.02e-10,4.41e-13,4.2e-06,4.48e-07,0.003284887,0.000304053,0.0,0.0,1.23e-16,5.94e-18,9.3e-10,5.74e-12,2.62e-05,4.56e-06,0.013397553,0.001807074,0.0,0,1.53e-09,3.52e-07,1.4e-06,1.78e-05,0.000601101,0.003188428,0.024510198,0.043028119,0.0,0.0,1.0,5.0,4.0,7.0,4.0,1
32,32,39,64,567250.0,138950.0,10390064,1,275.4152783924671,699-51-75,0,1947.5712423939533,299-W6-15,1,275.4152783924671,699-51-75P,0,1458.6769751045051,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,567250.0,32,1,1,1646.962023,2.414487297,3,2,19987.127,2.030505644,3,1,1215.065001,0.754144262,4,3,1108.239775,0.771184911,0,4,282219.6655,4.003529399,1,0,8195.84186,0.663837527,2.26e-17,1.53e-16,9.95e-10,4.83e-14,5.24e-07,1.04e-07,0.000703282,9.99e-05,0.0,0.0,3.34e-18,4.85e-19,2.91e-09,6.18e-13,3.27e-06,1.1e-06,0.003004078,0.000626692,0.0,0,3.07e-08,1.63e-05,1.53e-07,1.87e-05,0.000102187,0.001106499,0.006846494,0.02052675,0.0,0.0,3.0,6.0,5.0,8.0,5.0,2
33,33,39,65,567350.0,138950.0,10390065,1,303.4193851750313,699-50-74,0,1900.7439956501216,299-W5-1,1,374.4841459554729,699-51-75P,0,1373.8306000741238,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,567350.0,33,1,2,2144.515042,2.530260047,3,2,19854.46532,2.025706711,3,1,1209.67886,0.738030901,4,3,1108.239775,0.771184911,1,4,326928.844,3.844869316,1,0,8201.539027,0.653351368,1.72e-15,9.62e-17,3.08e-10,5.31e-15,7.5e-08,2.35e-08,0.000133239,3.17e-05,0.0,0.0,2.21e-20,3.94e-20,9.07e-10,6.29e-14,3.98e-07,2.54e-07,0.000593904,0.00020899,0.0,0,1.23e-06,0.000667064,1.59e-06,0.000571588,1.5e-05,0.000389508,0.001661025,0.009203265,0.0,0.0,4.0,6.0,5.0,8.0,6.0,2
34,34,39,66,567450.0,138950.0,10390066,1,316.47957801411184,699-50-74,0,1851.1838744435931,299-W5-1,2,473.9442747538995,699-51-75P,0,1291.1554971032824,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,567450.0,34,2,2,2816.708028,2.573538404,3,2,19724.16208,2.020210355,3,1,1196.77812,0.721375942,4,3,1108.239775,0.771184911,1,3,370819.5987,3.713493402,1,0,8196.789057,0.643226003,5.11e-14,1.55e-16,6.94e-08,3.16e-15,6.15e-07,5.07e-09,3.01e-05,9.7e-06,0.0,0.0,9.679999999999999e-24,3.2500000000000003e-21,2e-07,6.02e-15,1.49e-06,5.62e-08,0.000126458,6.71e-05,0.0,0,3.55e-05,0.022802806,4.11e-05,0.011217056,4.5e-05,0.002111056,0.000379538,0.003910365,0.0,0.0,5.0,7.0,5.0,9.0,5.0,3
35,35,39,67,567550.0,138950.0,10390067,1,358.12752379562585,699-50-74,0,1805.806118330536,299-W5-1,2,573.5921683321692,699-51-75P,0,1211.096411397549,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,567550.0,35,3,2,3628.596331,2.547438051,3,2,19669.50395,2.010555161,2,1,1177.107327,0.704385034,4,3,1108.239775,0.771184911,1,3,415109.6694,3.612407959,1,0,8179.209167,0.633297306,6.71e-13,1.99e-15,1.61e-07,2.72e-14,1.71e-06,1.02e-09,2.37e-05,2.79e-06,0.0,0.0,9.13e-23,3.09e-22,4.63e-07,6.89e-16,4.11e-06,1.16e-08,7.31e-05,2.02e-05,0.0,0,0.001325134,1.650722311,0.001668538,0.132034044,0.002030764,0.014775954,0.002277904,0.00158135,0.0,0.0,6.0,7.0,4.0,9.0,5.0,3
36,36,39,68,567650.0,138950.0,10390068,2,419.94204754940034,699-50-74,0,1764.933351999446,299-W5-1,3,673.3444702171388,699-51-75P,0,1134.207440330039,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138950.0,567650.0,36,3,2,4519.51157,2.479171542,3,1,19855.30491,1.985444713,2,1,1152.647303,0.687297997,4,3,1108.239775,0.771184911,1,3,454055.0539,3.528522773,1,0,8151.390708,0.623952837,5.02e-12,2.67e-14,3.85e-07,2.35e-13,4.87e-06,1.88e-10,1.87e-05,7.39e-07,0.0,0.0,1.8399999999999998e-23,4.39e-22,1.11e-06,1.05e-16,1.18e-05,2.17e-09,4.99e-05,5.58e-06,0.0,0,0.010992473,1.966836834,0.014921638,0.392161463,0.018184794,0.050946748,0.02013498,0.002536406,0.0,0.0,7.0,7.0,5.0,10.0,6.0,4
