FID,Shape,row,col,Easting,Northing,Smw_fscore,Sew_fscore,cr_Spcs_fscore,tec99_Spcs_fscore,ctet_Spcs_fscore,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score
792,Point,48,86,569450,138050,4,0,0.0,0,0,3,0.0,0,3.0,2,0.0,0,3.0,2,2.0,0,0.0
793,Point,48,87,569550,138050,3,0,0.0,0,0,3,0.0,0,4.0,2,1.0,0,3.0,2,2.0,0,0.0
794,Point,48,88,569650,138050,3,0,0.0,0,0,3,1.0,0,4.0,2,1.0,0,3.0,3,2.0,0,1.0
795,Point,48,89,569750,138050,3,0,0.0,0,0,2,1.0,0,3.0,2,1.0,0,3.0,3,2.0,0,2.0
796,Point,48,90,569850,138050,3,0,0.0,0,0,2,1.0,0,3.0,3,1.0,4,3.0,3,2.0,0,3.0
797,Point,48,91,569950,138050,3,0,0.0,0,0,2,1.0,0,3.0,3,1.0,4,3.0,3,3.0,0,3.0
798,Point,48,92,570050,138050,3,0,0.0,0,0,2,1.0,0,3.0,3,1.0,4,3.0,3,3.0,0,3.0
799,Point,48,93,570150,138050,3,0,0.0,0,0,2,1.0,0,3.0,3,2.0,4,3.0,3,3.0,0,3.0
800,Point,48,94,570250,138050,3,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,3.0
801,Point,48,95,570350,138050,3,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,3.0
802,Point,48,96,570450,138050,3,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,3.0
803,Point,48,97,570550,138050,4,0,0.0,0,0,1,1.0,1,3.0,2,2.0,4,3.0,2,3.0,0,3.0
804,Point,48,98,570650,138050,4,0,0.0,0,0,1,1.0,1,2.0,1,2.0,4,3.0,2,3.0,0,3.0
805,Point,48,99,570750,138050,3,0,0.0,0,0,1,1.0,1,1.0,1,2.0,4,3.0,2,3.0,0,3.0
806,Point,48,100,570850,138050,3,0,0.0,0,0,1,1.0,1,1.0,1,2.0,4,3.0,1,3.0,0,3.0
807,Point,48,101,570950,138050,2,0,0.0,0,0,1,1.0,1,1.0,0,2.0,4,3.0,1,4.0,0,3.0
808,Point,48,102,571050,138050,2,0,0.0,0,0,0,2.0,2,1.0,0,1.0,4,3.0,1,4.0,0,3.0
809,Point,48,103,571150,138050,1,0,0.0,0,0,0,3.0,3,1.0,0,1.0,4,3.0,0,4.0,0,3.0
810,Point,48,104,571250,138050,1,0,0.0,0,0,0,3.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
811,Point,48,105,571350,138050,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
812,Point,48,106,571450,138050,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
813,Point,48,107,571550,138050,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
814,Point,48,108,571650,138050,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
815,Point,48,109,571750,138050,1,0,0.0,0,0,1,3.0,3,1.0,0,1.0,4,3.0,0,4.0,2,3.0
816,Point,48,110,571850,138050,1,0,0.0,0,0,1,3.0,3,1.0,0,1.0,4,3.0,1,4.0,2,3.0
817,Point,48,111,571950,138050,2,0,0.0,0,0,1,3.0,3,1.0,0,2.0,4,3.0,1,4.0,2,3.0
818,Point,48,112,572050,138050,2,0,0.0,0,0,2,3.0,3,1.0,1,2.0,4,3.0,1,3.0,2,3.0
819,Point,48,113,572150,138050,3,0,0.0,0,0,2,3.0,3,1.0,1,2.0,4,3.0,2,3.0,2,3.0
820,Point,49,32,564050,137950,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,2.0,2,3.0
821,Point,49,33,564150,137950,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,2.0,2,3.0
822,Point,49,34,564250,137950,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,3.0
823,Point,49,35,564350,137950,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,3.0
824,Point,49,36,564450,137950,4,0,0.0,0,0,3,2.0,3,2.0,2,2.0,4,3.0,3,2.0,1,3.0
825,Point,49,37,564550,137950,4,0,0.0,0,0,2,2.0,3,2.0,2,2.0,4,3.0,3,3.0,1,3.0
826,Point,49,38,564650,137950,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,2,3.0,1,3.0
827,Point,49,39,564750,137950,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,2,2.0,1,3.0
828,Point,49,40,564850,137950,4,0,0.0,0,0,1,1.0,3,2.0,3,2.0,4,3.0,2,3.0,1,3.0
829,Point,49,41,564950,137950,4,0,0.0,0,0,1,1.0,3,2.0,2,2.0,4,3.0,2,3.0,0,2.0
830,Point,49,42,565050,137950,3,0,0.0,0,0,1,1.0,3,2.0,2,2.0,4,3.0,2,3.0,0,2.0
831,Point,49,43,565150,137950,3,0,0.0,0,0,1,1.0,2,3.0,2,2.0,4,3.0,2,3.0,0,3.0
832,Point,49,44,565250,137950,3,0,0.0,0,0,1,1.0,2,3.0,2,3.0,4,3.0,2,4.0,0,3.0
833,Point,49,45,565350,137950,2,0,0.0,0,0,1,1.0,1,3.0,2,3.0,4,3.0,3,4.0,0,3.0
834,Point,49,46,565450,137950,2,0,0.0,0,0,1,2.0,1,3.0,2,3.0,4,3.0,3,4.0,0,3.0
835,Point,49,47,565550,137950,1,0,0.0,0,0,0,2.0,1,3.0,2,3.0,4,3.0,3,4.0,0,3.0
836,Point,49,48,565650,137950,1,0,0.0,0,0,0,2.0,1,3.0,1,3.0,4,3.0,3,4.0,0,3.0
837,Point,49,49,565750,137950,1,0,0.0,0,0,0,3.0,0,3.0,1,3.0,4,3.0,3,4.0,0,3.0
838,Point,49,50,565850,137950,1,0,0.0,0,0,0,3.0,0,4.0,1,3.0,4,3.0,4,4.0,0,3.0
839,Point,49,51,565950,137950,1,0,0.0,0,0,1,3.0,0,4.0,1,3.0,4,3.0,4,4.0,0,3.0
840,Point,49,52,566050,137950,1,0,0.0,0,0,1,3.0,0,4.0,1,2.0,4,3.0,4,4.0,0,3.0
841,Point,49,53,566150,137950,1,0,0.0,0,0,1,3.0,0,4.0,1,2.0,4,3.0,4,4.0,0,3.0
842,Point,49,54,566250,137950,1,0,0.0,0,0,0,3.0,0,4.0,0,2.0,4,3.0,4,4.0,0,2.0
843,Point,49,55,566350,137950,0,0,0.0,0,0,0,3.0,0,4.0,0,2.0,4,3.0,4,4.0,0,1.0
844,Point,49,56,566450,137950,0,0,0.0,0,0,0,3.0,0,4.0,0,1.0,4,3.0,3,4.0,0,1.0
845,Point,49,57,566550,137950,0,0,0.0,0,0,0,3.0,0,4.0,0,1.0,4,3.0,3,4.0,0,0.0
846,Point,49,58,566650,137950,1,0,0.0,0,0,0,1.0,0,4.0,0,1.0,4,3.0,3,4.0,0,0.0
847,Point,49,59,566750,137950,1,0,0.0,0,0,0,0.0,0,4.0,0,1.0,4,3.0,3,4.0,0,0.0
848,Point,49,60,566850,137950,1,0,0.0,0,0,0,0.0,0,0.0,0,1.0,4,3.0,3,4.0,0,0.0
849,Point,49,61,566950,137950,1,0,0.0,0,0,0,0.0,0,4.0,1,1.0,0,3.0,2,4.0,0,0.0
850,Point,49,62,567050,137950,2,0,0.0,0,0,1,0.0,0,4.0,1,1.0,0,4.0,1,3.0,0,0.0
851,Point,49,63,567150,137950,1,0,0.0,0,0,1,1.0,0,3.0,1,1.0,0,4.0,0,1.0,0,0.0
852,Point,49,64,567250,137950,1,0,0.0,0,0,2,1.0,0,3.0,1,1.0,0,0.0,0,1.0,0,0.0
853,Point,49,65,567350,137950,1,0,0.0,0,0,3,1.0,0,4.0,1,1.0,0,0.0,0,1.0,0,0.0
854,Point,49,66,567450,137950,1,0,0.0,0,0,3,1.0,0,3.0,1,0.0,0,0.0,0,1.0,0,0.0
855,Point,49,67,567550,137950,1,0,0.0,0,0,3,0.0,1,2.0,1,0.0,0,4.0,0,1.0,0,0.0
856,Point,49,68,567650,137950,2,0,0.0,0,0,3,0.0,4,0.0,1,0.0,4,4.0,0,1.0,0,0.0
857,Point,49,69,567750,137950,2,0,0.0,0,0,3,0.0,4,0.0,1,0.0,4,4.0,0,1.0,0,0.0
858,Point,49,70,567850,137950,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,0.0,1,1.0,0,0.0
859,Point,49,71,567950,137950,1,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,0.0,1,2.0,0,0.0
860,Point,49,72,568050,137950,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,1,3.0,0,0.0
861,Point,49,73,568150,137950,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,3.0,0,0.0
862,Point,49,74,568250,137950,0,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,3.0,0,0.0
863,Point,49,75,568350,137950,0,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,2.0,0,0.0
864,Point,49,76,568450,137950,0,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,2.0,0,0.0
865,Point,49,77,568550,137950,0,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,4.0,0,2.0,0,0.0
866,Point,49,78,568650,137950,1,0,0.0,0,0,4,0.0,3,0.0,0,0.0,0,4.0,0,2.0,0,0.0
867,Point,49,79,568750,137950,1,0,0.0,0,0,4,0.0,0,1.0,0,0.0,0,0.0,1,2.0,0,0.0
868,Point,49,80,568850,137950,1,0,0.0,0,0,4,0.0,0,2.0,1,0.0,0,0.0,1,2.0,0,0.0
869,Point,49,81,568950,137950,1,0,0.0,0,0,4,0.0,0,3.0,1,0.0,0,0.0,1,2.0,0,0.0
870,Point,49,82,569050,137950,2,0,0.0,0,0,4,0.0,0,3.0,1,0.0,0,0.0,2,2.0,0,0.0
871,Point,49,83,569150,137950,2,0,0.0,0,0,3,0.0,0,3.0,1,0.0,0,0.0,2,2.0,0,0.0
872,Point,49,84,569250,137950,3,0,0.0,0,0,3,0.0,0,0.0,1,0.0,0,0.0,2,2.0,0,0.0
873,Point,49,85,569350,137950,3,0,0.0,0,0,3,0.0,0,0.0,2,0.0,0,0.0,2,2.0,0,0.0
874,Point,49,86,569450,137950,3,0,0.0,0,0,3,0.0,0,0.0,2,0.0,0,3.0,2,2.0,0,0.0
875,Point,49,87,569550,137950,3,0,0.0,0,0,3,0.0,0,3.0,2,1.0,0,4.0,2,2.0,0,1.0
876,Point,49,88,569650,137950,3,0,0.0,0,0,3,1.0,0,4.0,2,1.0,0,4.0,3,2.0,0,2.0
877,Point,49,89,569750,137950,3,0,0.0,0,0,2,1.0,0,4.0,2,1.0,0,3.0,3,2.0,0,3.0
878,Point,49,90,569850,137950,2,0,0.0,0,0,2,1.0,0,3.0,3,1.0,0,3.0,3,3.0,0,3.0
879,Point,49,91,569950,137950,2,0,0.0,0,0,2,1.0,0,3.0,3,1.0,0,3.0,3,3.0,0,3.0
880,Point,49,92,570050,137950,2,0,0.0,0,0,2,1.0,0,3.0,3,1.0,4,3.0,2,3.0,0,3.0
881,Point,49,93,570150,137950,2,0,0.0,0,0,2,1.0,0,3.0,3,2.0,4,3.0,2,3.0,0,4.0
882,Point,49,94,570250,137950,3,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,4.0
883,Point,49,95,570350,137950,3,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,4.0
884,Point,49,96,570450,137950,3,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,4.0
885,Point,49,97,570550,137950,3,0,0.0,0,0,1,1.0,0,3.0,1,2.0,4,3.0,2,3.0,0,4.0
886,Point,49,98,570650,137950,4,0,0.0,0,0,1,1.0,1,2.0,1,2.0,4,3.0,2,3.0,0,3.0
887,Point,49,99,570750,137950,3,0,0.0,0,0,1,1.0,1,2.0,1,2.0,4,3.0,2,3.0,0,3.0
888,Point,49,100,570850,137950,3,0,0.0,0,0,1,1.0,1,1.0,1,2.0,4,3.0,1,3.0,0,3.0
889,Point,49,101,570950,137950,2,0,0.0,0,0,1,2.0,1,1.0,0,1.0,4,3.0,1,4.0,0,3.0
890,Point,49,102,571050,137950,2,0,0.0,0,0,0,2.0,1,1.0,0,1.0,4,3.0,0,4.0,0,3.0
891,Point,49,103,571150,137950,1,0,0.0,0,0,0,3.0,2,1.0,0,1.0,4,3.0,0,4.0,0,3.0
892,Point,49,104,571250,137950,1,0,0.0,0,0,0,3.0,3,1.0,0,0.0,4,3.0,0,4.0,0,3.0
893,Point,49,105,571350,137950,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
894,Point,49,106,571450,137950,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
895,Point,49,107,571550,137950,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
896,Point,49,108,571650,137950,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
897,Point,49,109,571750,137950,1,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,2,3.0
898,Point,49,110,571850,137950,1,0,0.0,0,0,1,3.0,3,1.0,0,1.0,4,3.0,0,4.0,2,3.0
899,Point,49,111,571950,137950,2,0,0.0,0,0,1,3.0,3,1.0,0,1.0,4,3.0,1,4.0,2,3.0
900,Point,49,112,572050,137950,2,0,0.0,0,0,2,3.0,3,1.0,1,2.0,4,3.0,1,3.0,2,3.0
901,Point,49,113,572150,137950,3,0,0.0,0,0,2,3.0,3,1.0,1,2.0,4,3.0,2,3.0,2,3.0
902,Point,50,32,564050,137850,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,2.0,2,3.0
903,Point,50,33,564150,137850,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,2.0,2,3.0
904,Point,50,34,564250,137850,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,3.0
905,Point,50,35,564350,137850,4,0,0.0,0,0,3,2.0,3,2.0,2,2.0,4,3.0,3,2.0,2,3.0
906,Point,50,36,564450,137850,4,0,0.0,0,0,2,2.0,3,2.0,2,2.0,4,3.0,3,3.0,1,3.0
907,Point,50,37,564550,137850,4,0,0.0,0,0,2,2.0,3,2.0,2,2.0,4,3.0,3,3.0,1,3.0
908,Point,50,38,564650,137850,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,2,3.0,1,3.0
909,Point,50,39,564750,137850,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,2,3.0,1,3.0
910,Point,50,40,564850,137850,4,0,0.0,0,0,1,1.0,3,2.0,2,2.0,4,3.0,2,3.0,0,3.0
911,Point,50,41,564950,137850,4,0,0.0,0,0,1,1.0,3,2.0,2,2.0,4,3.0,2,3.0,0,3.0
912,Point,50,42,565050,137850,4,0,0.0,0,0,1,1.0,3,2.0,2,2.0,4,3.0,3,3.0,0,3.0
913,Point,50,43,565150,137850,3,0,0.0,0,0,1,1.0,2,3.0,2,3.0,4,3.0,3,3.0,0,3.0
914,Point,50,44,565250,137850,3,0,0.0,0,0,1,1.0,1,3.0,2,3.0,4,3.0,3,4.0,0,3.0
915,Point,50,45,565350,137850,2,0,0.0,0,0,1,1.0,1,3.0,2,3.0,4,3.0,3,4.0,0,3.0
916,Point,50,46,565450,137850,2,0,0.0,0,0,1,1.0,1,3.0,2,3.0,4,3.0,3,4.0,0,3.0
917,Point,50,47,565550,137850,2,0,0.0,0,0,0,2.0,1,3.0,1,3.0,4,3.0,3,4.0,0,3.0
918,Point,50,48,565650,137850,2,0,0.0,0,0,0,3.0,1,3.0,1,3.0,4,3.0,4,4.0,0,3.0
919,Point,50,49,565750,137850,2,0,0.0,0,0,1,3.0,0,4.0,1,3.0,4,3.0,4,4.0,0,3.0
920,Point,50,50,565850,137850,2,0,0.0,0,0,1,3.0,0,4.0,1,2.0,4,3.0,4,4.0,0,3.0
921,Point,50,51,565950,137850,2,0,0.0,0,0,1,3.0,0,4.0,1,2.0,4,3.0,4,4.0,0,3.0
922,Point,50,52,566050,137850,1,0,0.0,0,0,1,3.0,0,4.0,0,2.0,4,3.0,4,4.0,0,3.0
923,Point,50,53,566150,137850,1,0,0.0,0,0,1,3.0,0,4.0,0,1.0,4,3.0,4,4.0,0,2.0
924,Point,50,54,566250,137850,1,0,0.0,0,0,1,3.0,0,4.0,0,1.0,4,3.0,3,4.0,0,2.0
925,Point,50,55,566350,137850,1,0,0.0,0,0,1,3.0,0,4.0,0,1.0,4,3.0,3,4.0,0,1.0
926,Point,50,56,566450,137850,1,0,0.0,0,0,0,3.0,0,4.0,0,1.0,4,3.0,3,4.0,0,1.0
927,Point,50,57,566550,137850,1,0,0.0,0,0,0,1.0,0,4.0,0,1.0,4,3.0,3,4.0,0,0.0
928,Point,50,58,566650,137850,1,0,0.0,0,0,0,0.0,0,4.0,0,1.0,4,3.0,2,4.0,0,0.0
929,Point,50,59,566750,137850,1,0,0.0,0,0,0,0.0,0,3.0,0,1.0,4,3.0,1,4.0,0,0.0
930,Point,50,60,566850,137850,1,0,0.0,0,0,0,0.0,0,4.0,0,1.0,0,3.0,0,3.0,0,0.0
931,Point,50,61,566950,137850,1,0,0.0,0,0,0,0.0,0,4.0,0,1.0,0,4.0,0,2.0,0,0.0
932,Point,50,62,567050,137850,1,0,0.0,0,0,1,0.0,0,4.0,0,1.0,0,4.0,0,2.0,0,0.0
933,Point,50,63,567150,137850,1,0,0.0,0,0,2,0.0,0,3.0,1,1.0,0,0.0,0,2.0,0,0.0
934,Point,50,64,567250,137850,1,0,0.0,0,0,2,0.0,0,3.0,1,1.0,0,0.0,0,1.0,0,0.0
935,Point,50,65,567350,137850,1,0,0.0,0,0,3,1.0,0,4.0,1,1.0,0,0.0,0,1.0,0,0.0
936,Point,50,66,567450,137850,1,0,0.0,0,0,3,0.0,0,3.0,1,0.0,0,0.0,0,1.0,0,0.0
937,Point,50,67,567550,137850,1,0,0.0,0,0,3,0.0,1,1.0,1,0.0,0,4.0,0,1.0,0,0.0
938,Point,50,68,567650,137850,1,0,0.0,0,0,3,0.0,4,0.0,1,0.0,4,4.0,0,1.0,0,0.0
939,Point,50,69,567750,137850,1,0,0.0,0,0,3,0.0,4,0.0,1,0.0,4,4.0,0,1.0,0,0.0
940,Point,50,70,567850,137850,1,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,0.0,0,1.0,0,0.0
941,Point,50,71,567950,137850,1,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,0.0,0,1.0,0,0.0
942,Point,50,72,568050,137850,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,1.0,0,0.0
943,Point,50,73,568150,137850,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,2.0,0,0.0
944,Point,50,74,568250,137850,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,2.0,0,0.0
945,Point,50,75,568350,137850,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,2.0,0,0.0
946,Point,50,76,568450,137850,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,0.0,0,2.0,0,0.0
947,Point,50,77,568550,137850,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,4,4.0,0,2.0,0,0.0
948,Point,50,78,568650,137850,0,0,0.0,0,0,4,0.0,1,0.0,0,0.0,0,4.0,1,2.0,0,0.0
949,Point,50,79,568750,137850,1,0,0.0,0,0,4,0.0,0,1.0,1,0.0,0,0.0,1,2.0,0,0.0
950,Point,50,80,568850,137850,1,0,0.0,0,0,4,0.0,0,2.0,1,0.0,0,0.0,1,2.0,0,0.0
951,Point,50,81,568950,137850,1,0,0.0,0,0,4,0.0,0,2.0,1,0.0,0,0.0,1,2.0,0,0.0
952,Point,50,82,569050,137850,2,0,0.0,0,0,3,0.0,0,0.0,1,0.0,0,0.0,2,2.0,0,0.0
953,Point,50,83,569150,137850,2,0,0.0,0,0,3,0.0,0,0.0,1,0.0,0,0.0,2,2.0,0,0.0
954,Point,50,84,569250,137850,2,0,0.0,0,0,3,0.0,0,0.0,1,0.0,0,0.0,2,2.0,0,0.0
955,Point,50,85,569350,137850,3,0,0.0,0,0,3,0.0,0,0.0,2,0.0,0,0.0,2,2.0,0,0.0
956,Point,50,86,569450,137850,3,0,0.0,0,0,3,0.0,0,0.0,2,0.0,0,0.0,2,2.0,0,0.0
957,Point,50,87,569550,137850,3,0,0.0,0,0,3,0.0,0,0.0,2,1.0,0,4.0,2,2.0,0,2.0
958,Point,50,88,569650,137850,2,0,0.0,0,0,2,1.0,0,3.0,2,1.0,0,4.0,2,2.0,0,3.0
959,Point,50,89,569750,137850,2,0,0.0,0,0,2,1.0,0,4.0,2,1.0,0,4.0,3,2.0,0,3.0
960,Point,50,90,569850,137850,2,0,0.0,0,0,2,1.0,0,4.0,3,1.0,0,4.0,2,2.0,0,3.0
961,Point,50,91,569950,137850,2,0,0.0,0,0,1,1.0,0,3.0,3,1.0,0,3.0,2,3.0,0,4.0
962,Point,50,92,570050,137850,2,0,0.0,0,0,1,1.0,0,3.0,3,1.0,0,3.0,2,3.0,0,4.0
963,Point,50,93,570150,137850,2,0,0.0,0,0,1,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,4.0
964,Point,50,94,570250,137850,2,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,4.0
965,Point,50,95,570350,137850,2,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,4.0
966,Point,50,96,570450,137850,3,0,0.0,0,0,2,1.0,0,3.0,2,2.0,4,3.0,2,3.0,0,4.0
967,Point,50,97,570550,137850,3,0,0.0,0,0,1,1.0,0,3.0,1,2.0,4,3.0,2,3.0,0,4.0
968,Point,50,98,570650,137850,3,0,0.0,0,0,1,1.0,0,3.0,1,2.0,4,3.0,2,3.0,0,4.0
969,Point,50,99,570750,137850,3,0,0.0,0,0,1,1.0,1,2.0,1,2.0,4,3.0,1,3.0,0,4.0
970,Point,50,100,570850,137850,3,0,0.0,0,0,1,1.0,1,1.0,1,2.0,4,3.0,1,3.0,0,3.0
971,Point,50,101,570950,137850,2,0,0.0,0,0,1,2.0,1,1.0,0,1.0,4,3.0,1,4.0,0,3.0
972,Point,50,102,571050,137850,2,0,0.0,0,0,0,2.0,1,1.0,0,1.0,4,3.0,0,4.0,0,3.0
973,Point,50,103,571150,137850,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,0,4.0,0,3.0
974,Point,50,104,571250,137850,1,0,0.0,0,0,0,3.0,3,1.0,0,0.0,4,3.0,0,4.0,0,3.0
975,Point,50,105,571350,137850,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
976,Point,50,106,571450,137850,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
977,Point,50,107,571550,137850,0,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
978,Point,50,108,571650,137850,1,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,1,3.0
979,Point,50,109,571750,137850,1,0,0.0,0,0,0,4.0,3,1.0,0,0.0,4,3.0,0,4.0,2,3.0
980,Point,50,110,571850,137850,1,0,0.0,0,0,1,3.0,3,1.0,0,1.0,4,3.0,0,4.0,2,3.0
981,Point,50,111,571950,137850,2,0,0.0,0,0,1,3.0,3,1.0,0,1.0,4,3.0,1,4.0,2,3.0
982,Point,50,112,572050,137850,2,0,0.0,0,0,1,3.0,3,1.0,1,2.0,4,3.0,1,4.0,2,3.0
983,Point,50,113,572150,137850,3,0,0.0,0,0,2,3.0,3,1.0,1,2.0,4,3.0,2,3.0,2,3.0
984,Point,51,32,564050,137750,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,2.0,2,3.0
985,Point,51,33,564150,137750,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,2.0,2,3.0
986,Point,51,34,564250,137750,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,3.0
987,Point,51,35,564350,137750,4,0,0.0,0,0,3,2.0,3,2.0,2,2.0,4,3.0,3,2.0,2,3.0
988,Point,51,36,564450,137750,4,0,0.0,0,0,2,2.0,3,2.0,2,2.0,4,3.0,3,3.0,1,3.0
989,Point,51,37,564550,137750,4,0,0.0,0,0,2,1.0,3,2.0,2,2.0,4,3.0,3,3.0,1,3.0
990,Point,51,38,564650,137750,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,3,3.0,1,3.0
991,Point,51,39,564750,137750,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,3,3.0,1,3.0
992,Point,51,40,564850,137750,4,0,0.0,0,0,1,1.0,3,2.0,2,2.0,4,3.0,3,3.0,0,3.0
993,Point,51,41,564950,137750,4,0,0.0,0,0,1,1.0,3,2.0,2,2.0,4,3.0,3,3.0,0,3.0
994,Point,51,42,565050,137750,4,0,0.0,0,0,1,1.0,3,2.0,2,2.0,4,3.0,3,3.0,0,3.0
995,Point,51,43,565150,137750,4,0,0.0,0,0,1,1.0,2,3.0,2,3.0,4,3.0,3,4.0,0,3.0
996,Point,51,44,565250,137750,3,0,0.0,0,0,1,1.0,1,3.0,2,3.0,4,3.0,3,4.0,0,3.0
997,Point,51,45,565350,137750,3,0,0.0,0,0,1,1.0,1,3.0,2,3.0,4,3.0,3,4.0,0,3.0
998,Point,51,46,565450,137750,3,0,0.0,0,0,0,1.0,1,3.0,1,3.0,4,3.0,3,4.0,0,3.0
999,Point,51,47,565550,137750,2,0,0.0,0,0,0,2.0,1,3.0,1,3.0,4,3.0,4,4.0,0,3.0
1000,Point,51,48,565650,137750,2,0,0.0,0,0,1,3.0,0,4.0,1,3.0,4,3.0,4,4.0,0,3.0
1001,Point,51,49,565750,137750,2,0,0.0,0,0,1,3.0,0,4.0,1,2.0,4,3.0,4,4.0,0,3.0
1002,Point,51,50,565850,137750,2,0,0.0,0,0,1,3.0,0,4.0,1,2.0,4,3.0,4,4.0,0,3.0
1003,Point,51,51,565950,137750,1,0,0.0,0,0,1,3.0,0,4.0,0,2.0,4,3.0,4,4.0,0,3.0
1004,Point,51,52,566050,137750,1,0,0.0,0,0,1,4.0,0,4.0,0,1.0,4,3.0,4,4.0,0,3.0
1005,Point,51,53,566150,137750,0,0,0.0,0,0,1,4.0,0,4.0,0,1.0,4,3.0,3,4.0,0,2.0
1006,Point,51,54,566250,137750,0,0,0.0,0,0,1,3.0,0,4.0,0,1.0,4,3.0,3,4.0,0,1.0
1007,Point,51,55,566350,137750,0,0,0.0,0,0,1,3.0,0,4.0,0,1.0,4,3.0,1,4.0,0,1.0
1008,Point,51,56,566450,137750,0,0,0.0,0,0,1,2.0,0,4.0,0,0.0,4,3.0,0,3.0,0,1.0
