NAME,VAL,TYPE,EVENT_WL,EVENT_CHEM,COLLECTION_PURPOSE,CP_note,XCOORDS,YCOORDS,ZCOORDS,GW_AREA_OF_INTEREST,ELE_m_df4,Easting,Northing,ELE_m_new,Concentration,Type,Elev_flag,Unnamed: 7,ELE_m,Nearby_Wells,index_right,ID,I,J,HSU,NAME_norm,Final_Assignment
299-W22-91,3280.0,EXTRACTION,,na,,,566911.76,134134.53,205.117,200-UP,123.586852,,,,,,Calc,,123.586852,"['299-W22-91', '299-W22-130']",2903.0,2904.0,50.0,13.0,6_rwie,299-W22-91,UU/MU
299-W22-91,3280.0,EXTRACTION,,na,,,566911.76,134134.53,205.117,200-UP,123.586852,,,,,,Calc,,123.586852,"['299-W22-91', '299-W22-130']",2903.0,2904.0,50.0,13.0,6_rwie,299-W22-91,UU/MU
299-W22-91,2840.0,EXTRACTION,,na,R,,566911.76,134134.53,205.117,200-UP,123.586852,,,,,,Calc,,123.586852,"['299-W22-91', '299-W22-130']",2903.0,2904.0,50.0,13.0,6_rwie,299-W22-91,UU/MU
299-W22-91,2840.0,EXTRACTION,,na,R,,566911.76,134134.53,205.117,200-UP,123.586852,,,,,,Calc,,123.586852,"['299-W22-91', '299-W22-130']",2903.0,2904.0,50.0,13.0,6_rwie,299-W22-91,UU/MU
299-W22-92,155.0,EXTRACTION,,na,,,567167.84,134029.77,206.217,200-UP,125.572384,,,,,,Calc,,125.572384,['299-W22-92'],2965.0,2966.0,51.0,16.0,6_rwie,299-W22-92,UU/MU
299-W22-92,155.0,EXTRACTION,,na,,,567167.84,134029.77,206.217,200-UP,125.572384,,,,,,Calc,,125.572384,['299-W22-92'],2965.0,2966.0,51.0,16.0,6_rwie,299-W22-92,UU/MU
299-W22-92,211.0,EXTRACTION,,na,R,,567167.84,134029.77,206.217,200-UP,125.572384,,,,,,Calc,,125.572384,['299-W22-92'],2965.0,2966.0,51.0,16.0,6_rwie,299-W22-92,UU/MU
299-W22-92,211.0,EXTRACTION,,na,R,,567167.84,134029.77,206.217,200-UP,125.572384,,,,,,Calc,,125.572384,['299-W22-92'],2965.0,2966.0,51.0,16.0,6_rwie,299-W22-92,UU/MU
299-W5-1,364.0,EXTRACTION,,na,,,568329.73,137321.21,222.431,200-ZP,105.900956,,,,,,Calc,,105.900956,['299-W5-1'],1029.0,1030.0,18.0,27.0,4_rwia,299-W5-1,UU/MU
299-W5-1,338.0,EXTRACTION,,na,R,,568329.73,137321.21,222.431,200-ZP,105.900956,,,,,,Calc,,105.900956,['299-W5-1'],1029.0,1030.0,18.0,27.0,4_rwia,299-W5-1,UU/MU
299-W6-15,166.0,EXTRACTION,,na,,,567781.69,137076.41,221.69,200-ZP,102.08762,,,,,,Calc,,102.08762,['299-W6-15'],1142.0,1143.0,20.0,22.0,4_rwia,299-W6-15,UU/MU
299-W6-15,166.0,EXTRACTION,,na,,,567781.69,137076.41,221.69,200-ZP,102.08762,,,,,,Calc,,102.08762,['299-W6-15'],1142.0,1143.0,20.0,22.0,4_rwia,299-W6-15,UU/MU
299-W6-15,161.0,EXTRACTION,,na,R,,567781.69,137076.41,221.69,200-ZP,102.08762,,,,,,Calc,,102.08762,['299-W6-15'],1142.0,1143.0,20.0,22.0,4_rwia,299-W6-15,UU/MU
299-W6-15,161.0,EXTRACTION,,na,R,,567781.69,137076.41,221.69,200-ZP,102.08762,,,,,,Calc,,102.08762,['299-W6-15'],1142.0,1143.0,20.0,22.0,4_rwia,299-W6-15,UU/MU
699-40-70A,212.0,EXTRACTION,,na,,,567986.853,137401.816,220.231,200-ZP,101.868064,,,,,,Calc,,101.868064,['699-40-70A'],967.0,968.0,17.0,24.0,4_rwia,699-40-70A,LU/CR
699-40-70A,212.0,EXTRACTION,,na,,,567986.853,137401.816,220.231,200-ZP,101.868064,,,,,,Calc,,101.868064,['699-40-70A'],967.0,968.0,17.0,24.0,4_rwia,699-40-70A,LU/CR
699-48-70,145.0,EXTRACTION,,na,,,568501.64,138200.91,209.026,200-ZP,113.61522,,,,,,Calc,,113.61522,['699-48-70'],500.0,501.0,9.0,29.0,0_bslt,699-48-70,NAN
