pw_id,row,col,x,y,outfile
PW-4446,93,49,565750.0,133550.0,data\breakthroughcurves\PW-4446_r0093_c0049.png
PW-4451,93,54,566250.0,133550.0,data\breakthroughcurves\PW-4451_r0093_c0054.png
PW-4456,93,59,566750.0,133550.0,data\breakthroughcurves\PW-4456_r0093_c0059.png
PW-4461,93,64,567250.0,133550.0,data\breakthroughcurves\PW-4461_r0093_c0064.png
PW-4466,93,69,567750.0,133550.0,data\breakthroughcurves\PW-4466_r0093_c0069.png
PW-4471,93,74,568250.0,133550.0,data\breakthroughcurves\PW-4471_r0093_c0074.png
PW-4476,93,79,568750.0,133550.0,data\breakthroughcurves\PW-4476_r0093_c0079.png
PW-4481,93,84,569250.0,133550.0,data\breakthroughcurves\PW-4481_r0093_c0084.png
PW-4486,93,89,569750.0,133550.0,data\breakthroughcurves\PW-4486_r0093_c0089.png
PW-4491,93,94,570250.0,133550.0,data\breakthroughcurves\PW-4491_r0093_c0094.png
PW-4496,93,99,570750.0,133550.0,data\breakthroughcurves\PW-4496_r0093_c0099.png
PW-4501,93,104,571250.0,133550.0,data\breakthroughcurves\PW-4501_r0093_c0104.png
PW-4506,93,109,571750.0,133550.0,data\breakthroughcurves\PW-4506_r0093_c0109.png
PW-4511,94,32,564050.0,133450.0,data\breakthroughcurves\PW-4511_r0094_c0032.png
PW-4516,94,37,564550.0,133450.0,data\breakthroughcurves\PW-4516_r0094_c0037.png
PW-4521,94,42,565050.0,133450.0,data\breakthroughcurves\PW-4521_r0094_c0042.png
PW-4526,94,47,565550.0,133450.0,data\breakthroughcurves\PW-4526_r0094_c0047.png
PW-4531,94,52,566050.0,133450.0,data\breakthroughcurves\PW-4531_r0094_c0052.png
PW-4536,94,57,566550.0,133450.0,data\breakthroughcurves\PW-4536_r0094_c0057.png
PW-4541,94,62,567050.0,133450.0,data\breakthroughcurves\PW-4541_r0094_c0062.png
PW-4546,94,67,567550.0,133450.0,data\breakthroughcurves\PW-4546_r0094_c0067.png
PW-4551,94,72,568050.0,133450.0,data\breakthroughcurves\PW-4551_r0094_c0072.png
PW-4556,94,77,568550.0,133450.0,data\breakthroughcurves\PW-4556_r0094_c0077.png
PW-4561,94,82,569050.0,133450.0,data\breakthroughcurves\PW-4561_r0094_c0082.png
PW-4566,94,87,569550.0,133450.0,data\breakthroughcurves\PW-4566_r0094_c0087.png
PW-4571,94,92,570050.0,133450.0,data\breakthroughcurves\PW-4571_r0094_c0092.png
PW-4576,94,97,570550.0,133450.0,data\breakthroughcurves\PW-4576_r0094_c0097.png
PW-4581,94,102,571050.0,133450.0,data\breakthroughcurves\PW-4581_r0094_c0102.png
PW-4586,94,107,571550.0,133450.0,data\breakthroughcurves\PW-4586_r0094_c0107.png
PW-4591,94,112,572050.0,133450.0,data\breakthroughcurves\PW-4591_r0094_c0112.png
PW-4596,95,35,564350.0,133350.0,data\breakthroughcurves\PW-4596_r0095_c0035.png
PW-4601,95,40,564850.0,133350.0,data\breakthroughcurves\PW-4601_r0095_c0040.png
PW-4606,95,45,565350.0,133350.0,data\breakthroughcurves\PW-4606_r0095_c0045.png
PW-4611,95,50,565850.0,133350.0,data\breakthroughcurves\PW-4611_r0095_c0050.png
PW-4616,95,55,566350.0,133350.0,data\breakthroughcurves\PW-4616_r0095_c0055.png
PW-4621,95,60,566850.0,133350.0,data\breakthroughcurves\PW-4621_r0095_c0060.png
PW-4626,95,65,567350.0,133350.0,data\breakthroughcurves\PW-4626_r0095_c0065.png
PW-4631,95,70,567850.0,133350.0,data\breakthroughcurves\PW-4631_r0095_c0070.png
PW-4636,95,75,568350.0,133350.0,data\breakthroughcurves\PW-4636_r0095_c0075.png
PW-4641,95,80,568850.0,133350.0,data\breakthroughcurves\PW-4641_r0095_c0080.png
PW-4646,95,85,569350.0,133350.0,data\breakthroughcurves\PW-4646_r0095_c0085.png
PW-4651,95,90,569850.0,133350.0,data\breakthroughcurves\PW-4651_r0095_c0090.png
PW-4656,95,95,570350.0,133350.0,data\breakthroughcurves\PW-4656_r0095_c0095.png
PW-4661,95,100,570850.0,133350.0,data\breakthroughcurves\PW-4661_r0095_c0100.png
PW-4666,95,105,571350.0,133350.0,data\breakthroughcurves\PW-4666_r0095_c0105.png
PW-4671,95,110,571850.0,133350.0,data\breakthroughcurves\PW-4671_r0095_c0110.png
PW-4676,96,33,564150.0,133250.0,data\breakthroughcurves\PW-4676_r0096_c0033.png
PW-4681,96,38,564650.0,133250.0,data\breakthroughcurves\PW-4681_r0096_c0038.png
PW-4686,96,43,565150.0,133250.0,data\breakthroughcurves\PW-4686_r0096_c0043.png
PW-4691,96,48,565650.0,133250.0,data\breakthroughcurves\PW-4691_r0096_c0048.png
PW-4696,96,53,566150.0,133250.0,data\breakthroughcurves\PW-4696_r0096_c0053.png
PW-4701,96,58,566650.0,133250.0,data\breakthroughcurves\PW-4701_r0096_c0058.png
PW-4706,96,63,567150.0,133250.0,data\breakthroughcurves\PW-4706_r0096_c0063.png
PW-4711,96,68,567650.0,133250.0,data\breakthroughcurves\PW-4711_r0096_c0068.png
PW-4716,96,73,568150.0,133250.0,data\breakthroughcurves\PW-4716_r0096_c0073.png
PW-4721,96,78,568650.0,133250.0,data\breakthroughcurves\PW-4721_r0096_c0078.png
PW-4726,96,83,569150.0,133250.0,data\breakthroughcurves\PW-4726_r0096_c0083.png
PW-4731,96,88,569650.0,133250.0,data\breakthroughcurves\PW-4731_r0096_c0088.png
PW-4736,96,93,570150.0,133250.0,data\breakthroughcurves\PW-4736_r0096_c0093.png
PW-4741,96,98,570650.0,133250.0,data\breakthroughcurves\PW-4741_r0096_c0098.png
PW-4746,96,103,571150.0,133250.0,data\breakthroughcurves\PW-4746_r0096_c0103.png
PW-4751,96,108,571650.0,133250.0,data\breakthroughcurves\PW-4751_r0096_c0108.png
PW-4756,96,113,572150.0,133250.0,data\breakthroughcurves\PW-4756_r0096_c0113.png
PW-4761,97,36,564450.0,133150.0,data\breakthroughcurves\PW-4761_r0097_c0036.png
PW-4766,97,41,564950.0,133150.0,data\breakthroughcurves\PW-4766_r0097_c0041.png
PW-4771,97,46,565450.0,133150.0,data\breakthroughcurves\PW-4771_r0097_c0046.png
PW-4776,97,51,565950.0,133150.0,data\breakthroughcurves\PW-4776_r0097_c0051.png
PW-4781,97,56,566450.0,133150.0,data\breakthroughcurves\PW-4781_r0097_c0056.png
PW-4786,97,61,566950.0,133150.0,data\breakthroughcurves\PW-4786_r0097_c0061.png
PW-4791,97,66,567450.0,133150.0,data\breakthroughcurves\PW-4791_r0097_c0066.png
PW-4796,97,71,567950.0,133150.0,data\breakthroughcurves\PW-4796_r0097_c0071.png
PW-4801,97,76,568450.0,133150.0,data\breakthroughcurves\PW-4801_r0097_c0076.png
PW-4806,97,81,568950.0,133150.0,data\breakthroughcurves\PW-4806_r0097_c0081.png
PW-4811,97,86,569450.0,133150.0,data\breakthroughcurves\PW-4811_r0097_c0086.png
PW-4816,97,91,569950.0,133150.0,data\breakthroughcurves\PW-4816_r0097_c0091.png
PW-4821,97,96,570450.0,133150.0,data\breakthroughcurves\PW-4821_r0097_c0096.png
PW-4826,97,101,570950.0,133150.0,data\breakthroughcurves\PW-4826_r0097_c0101.png
PW-4831,97,106,571450.0,133150.0,data\breakthroughcurves\PW-4831_r0097_c0106.png
PW-4836,97,111,571950.0,133150.0,data\breakthroughcurves\PW-4836_r0097_c0111.png
PW-4841,98,34,564250.0,133050.0,data\breakthroughcurves\PW-4841_r0098_c0034.png
PW-4846,98,39,564750.0,133050.0,data\breakthroughcurves\PW-4846_r0098_c0039.png
PW-4851,98,44,565250.0,133050.0,data\breakthroughcurves\PW-4851_r0098_c0044.png
PW-4856,98,49,565750.0,133050.0,data\breakthroughcurves\PW-4856_r0098_c0049.png
PW-4861,98,54,566250.0,133050.0,data\breakthroughcurves\PW-4861_r0098_c0054.png
PW-4866,98,59,566750.0,133050.0,data\breakthroughcurves\PW-4866_r0098_c0059.png
PW-4871,98,64,567250.0,133050.0,data\breakthroughcurves\PW-4871_r0098_c0064.png
PW-4876,98,69,567750.0,133050.0,data\breakthroughcurves\PW-4876_r0098_c0069.png
PW-4881,98,74,568250.0,133050.0,data\breakthroughcurves\PW-4881_r0098_c0074.png
PW-4886,98,79,568750.0,133050.0,data\breakthroughcurves\PW-4886_r0098_c0079.png
PW-4891,98,84,569250.0,133050.0,data\breakthroughcurves\PW-4891_r0098_c0084.png
PW-4896,98,89,569750.0,133050.0,data\breakthroughcurves\PW-4896_r0098_c0089.png
PW-4901,98,94,570250.0,133050.0,data\breakthroughcurves\PW-4901_r0098_c0094.png
PW-4906,98,99,570750.0,133050.0,data\breakthroughcurves\PW-4906_r0098_c0099.png
PW-4911,98,104,571250.0,133050.0,data\breakthroughcurves\PW-4911_r0098_c0104.png
PW-4916,98,109,571750.0,133050.0,data\breakthroughcurves\PW-4916_r0098_c0109.png
PW-4921,99,32,564050.0,132950.0,data\breakthroughcurves\PW-4921_r0099_c0032.png
PW-4926,99,37,564550.0,132950.0,data\breakthroughcurves\PW-4926_r0099_c0037.png
PW-4931,99,42,565050.0,132950.0,data\breakthroughcurves\PW-4931_r0099_c0042.png
PW-4936,99,47,565550.0,132950.0,data\breakthroughcurves\PW-4936_r0099_c0047.png
PW-4941,99,52,566050.0,132950.0,data\breakthroughcurves\PW-4941_r0099_c0052.png
PW-4946,99,57,566550.0,132950.0,data\breakthroughcurves\PW-4946_r0099_c0057.png
PW-4951,99,62,567050.0,132950.0,data\breakthroughcurves\PW-4951_r0099_c0062.png
PW-4956,99,67,567550.0,132950.0,data\breakthroughcurves\PW-4956_r0099_c0067.png
PW-4961,99,72,568050.0,132950.0,data\breakthroughcurves\PW-4961_r0099_c0072.png
PW-4966,99,77,568550.0,132950.0,data\breakthroughcurves\PW-4966_r0099_c0077.png
PW-4971,99,82,569050.0,132950.0,data\breakthroughcurves\PW-4971_r0099_c0082.png
PW-4976,99,87,569550.0,132950.0,data\breakthroughcurves\PW-4976_r0099_c0087.png
PW-4981,99,92,570050.0,132950.0,data\breakthroughcurves\PW-4981_r0099_c0092.png
PW-4986,99,97,570550.0,132950.0,data\breakthroughcurves\PW-4986_r0099_c0097.png
PW-4991,99,102,571050.0,132950.0,data\breakthroughcurves\PW-4991_r0099_c0102.png
PW-4996,99,107,571550.0,132950.0,data\breakthroughcurves\PW-4996_r0099_c0107.png
PW-5001,99,112,572050.0,132950.0,data\breakthroughcurves\PW-5001_r0099_c0112.png
PW-5006,100,35,564350.0,132850.0,data\breakthroughcurves\PW-5006_r0100_c0035.png
PW-5011,100,40,564850.0,132850.0,data\breakthroughcurves\PW-5011_r0100_c0040.png
PW-5016,100,45,565350.0,132850.0,data\breakthroughcurves\PW-5016_r0100_c0045.png
PW-5021,100,50,565850.0,132850.0,data\breakthroughcurves\PW-5021_r0100_c0050.png
PW-5026,100,55,566350.0,132850.0,data\breakthroughcurves\PW-5026_r0100_c0055.png
PW-5031,100,60,566850.0,132850.0,data\breakthroughcurves\PW-5031_r0100_c0060.png
PW-5036,100,65,567350.0,132850.0,data\breakthroughcurves\PW-5036_r0100_c0065.png
PW-5041,100,70,567850.0,132850.0,data\breakthroughcurves\PW-5041_r0100_c0070.png
PW-5046,100,75,568350.0,132850.0,data\breakthroughcurves\PW-5046_r0100_c0075.png
PW-5051,100,80,568850.0,132850.0,data\breakthroughcurves\PW-5051_r0100_c0080.png
PW-5056,100,85,569350.0,132850.0,data\breakthroughcurves\PW-5056_r0100_c0085.png
PW-5061,100,90,569850.0,132850.0,data\breakthroughcurves\PW-5061_r0100_c0090.png
PW-5066,100,95,570350.0,132850.0,data\breakthroughcurves\PW-5066_r0100_c0095.png
PW-5071,100,100,570850.0,132850.0,data\breakthroughcurves\PW-5071_r0100_c0100.png
PW-5076,100,105,571350.0,132850.0,data\breakthroughcurves\PW-5076_r0100_c0105.png
PW-5081,100,110,571850.0,132850.0,data\breakthroughcurves\PW-5081_r0100_c0110.png
PW-5086,101,33,564150.0,132750.0,data\breakthroughcurves\PW-5086_r0101_c0033.png
PW-5091,101,38,564650.0,132750.0,data\breakthroughcurves\PW-5091_r0101_c0038.png
PW-5096,101,43,565150.0,132750.0,data\breakthroughcurves\PW-5096_r0101_c0043.png
PW-5101,101,48,565650.0,132750.0,data\breakthroughcurves\PW-5101_r0101_c0048.png
PW-5106,101,53,566150.0,132750.0,data\breakthroughcurves\PW-5106_r0101_c0053.png
PW-5111,101,58,566650.0,132750.0,data\breakthroughcurves\PW-5111_r0101_c0058.png
PW-5116,101,63,567150.0,132750.0,data\breakthroughcurves\PW-5116_r0101_c0063.png
PW-5121,101,68,567650.0,132750.0,data\breakthroughcurves\PW-5121_r0101_c0068.png
PW-5126,101,73,568150.0,132750.0,data\breakthroughcurves\PW-5126_r0101_c0073.png
PW-5131,101,78,568650.0,132750.0,data\breakthroughcurves\PW-5131_r0101_c0078.png
PW-5136,101,83,569150.0,132750.0,data\breakthroughcurves\PW-5136_r0101_c0083.png
PW-5141,101,88,569650.0,132750.0,data\breakthroughcurves\PW-5141_r0101_c0088.png
PW-5146,101,93,570150.0,132750.0,data\breakthroughcurves\PW-5146_r0101_c0093.png
PW-5151,101,98,570650.0,132750.0,data\breakthroughcurves\PW-5151_r0101_c0098.png
PW-5156,101,103,571150.0,132750.0,data\breakthroughcurves\PW-5156_r0101_c0103.png
PW-5161,101,108,571650.0,132750.0,data\breakthroughcurves\PW-5161_r0101_c0108.png
PW-5166,101,113,572150.0,132750.0,data\breakthroughcurves\PW-5166_r0101_c0113.png
PW-5171,102,36,564450.0,132650.0,data\breakthroughcurves\PW-5171_r0102_c0036.png
PW-5176,102,41,564950.0,132650.0,data\breakthroughcurves\PW-5176_r0102_c0041.png
PW-5181,102,46,565450.0,132650.0,data\breakthroughcurves\PW-5181_r0102_c0046.png
PW-5186,102,51,565950.0,132650.0,data\breakthroughcurves\PW-5186_r0102_c0051.png
PW-5191,102,56,566450.0,132650.0,data\breakthroughcurves\PW-5191_r0102_c0056.png
PW-5196,102,61,566950.0,132650.0,data\breakthroughcurves\PW-5196_r0102_c0061.png
PW-5201,102,66,567450.0,132650.0,data\breakthroughcurves\PW-5201_r0102_c0066.png
PW-5206,102,71,567950.0,132650.0,data\breakthroughcurves\PW-5206_r0102_c0071.png
PW-5211,102,76,568450.0,132650.0,data\breakthroughcurves\PW-5211_r0102_c0076.png
PW-5216,102,81,568950.0,132650.0,data\breakthroughcurves\PW-5216_r0102_c0081.png
PW-5221,102,86,569450.0,132650.0,data\breakthroughcurves\PW-5221_r0102_c0086.png
PW-5226,102,91,569950.0,132650.0,data\breakthroughcurves\PW-5226_r0102_c0091.png
PW-5231,102,96,570450.0,132650.0,data\breakthroughcurves\PW-5231_r0102_c0096.png
PW-5236,102,101,570950.0,132650.0,data\breakthroughcurves\PW-5236_r0102_c0101.png
PW-5241,102,106,571450.0,132650.0,data\breakthroughcurves\PW-5241_r0102_c0106.png
PW-5246,102,111,571950.0,132650.0,data\breakthroughcurves\PW-5246_r0102_c0111.png
PW-5251,103,34,564250.0,132550.0,data\breakthroughcurves\PW-5251_r0103_c0034.png
PW-5256,103,39,564750.0,132550.0,data\breakthroughcurves\PW-5256_r0103_c0039.png
PW-5261,103,44,565250.0,132550.0,data\breakthroughcurves\PW-5261_r0103_c0044.png
PW-5266,103,49,565750.0,132550.0,data\breakthroughcurves\PW-5266_r0103_c0049.png
PW-5271,103,54,566250.0,132550.0,data\breakthroughcurves\PW-5271_r0103_c0054.png
PW-5276,103,59,566750.0,132550.0,data\breakthroughcurves\PW-5276_r0103_c0059.png
PW-5281,103,64,567250.0,132550.0,data\breakthroughcurves\PW-5281_r0103_c0064.png
PW-5286,103,69,567750.0,132550.0,data\breakthroughcurves\PW-5286_r0103_c0069.png
PW-5291,103,74,568250.0,132550.0,data\breakthroughcurves\PW-5291_r0103_c0074.png
PW-5296,103,79,568750.0,132550.0,data\breakthroughcurves\PW-5296_r0103_c0079.png
PW-5301,103,84,569250.0,132550.0,data\breakthroughcurves\PW-5301_r0103_c0084.png
PW-5306,103,89,569750.0,132550.0,data\breakthroughcurves\PW-5306_r0103_c0089.png
PW-5311,103,94,570250.0,132550.0,data\breakthroughcurves\PW-5311_r0103_c0094.png
PW-5316,103,99,570750.0,132550.0,data\breakthroughcurves\PW-5316_r0103_c0099.png
PW-5321,103,104,571250.0,132550.0,data\breakthroughcurves\PW-5321_r0103_c0104.png
PW-5326,103,109,571750.0,132550.0,data\breakthroughcurves\PW-5326_r0103_c0109.png
